phone_number,parcels_sent,parcels_received,avg_parcel_value,intl_shipments,delivery_delay,lost_parcels,pickup_usage,home_delivery_ratio,business_client,visa_card,preferred_delivery_method,money_transfers_frequency,ecommerce_shipper,utility_payments_at_branch,international_destination,shipment_cancelled_lastmin,marketing_consent
+9940777753742,3,2,95.07,0,0,0,1,0.882,0,1,home,1,0,4,Russia,1,0
+9940551278035,5,5,196.5,2,4,0,0,0.331,0,0,branch,3,0,2,UAE,0,1
+9940518571042,2,3,102.74,2,3,0,1,0.033,0,0,branch,0,0,1,None,1,1
+9940554567925,7,5,154.26,1,0,0,1,0.211,0,0,branch,0,0,2,None,0,0
+9940704747319,4,4,162.33,0,0,0,0,0.73,0,0,home,1,0,4,None,1,0
+9940519506333,6,8,105.98,0,1,0,0,0.054,0,1,branch,3,0,1,Russia,0,0
+9940508805659,7,7,152.34,4,0,0,0,0.412,0,1,branch,0,0,1,Turkey,2,1
+9940501457926,6,6,104.87,2,0,0,1,0.407,0,0,branch,0,0,3,None,0,1
+9940774238495,6,4,147.88,0,1,0,0,0.598,0,1,branch,0,0,0,UK,0,1
+9940507747351,9,5,46.49,2,1,0,0,0.464,1,0,branch,2,0,1,UAE,0,1
+9940705849623,5,5,197.01,1,0,1,1,0.122,0,1,branch,0,0,1,None,0,1
+9940513318513,5,5,58.67,0,1,0,1,0.041,0,1,branch,2,0,3,Turkey,0,0
+9940705722988,4,6,96.04,0,2,0,0,0.331,0,1,branch,0,0,4,Turkey,0,1
+9940508799478,5,6,181.91,1,0,0,0,0.588,0,0,branch,0,0,2,Turkey,0,0
+9940773009603,5,1,68.63,0,0,0,0,0.914,0,0,home,0,0,1,Turkey,1,1
+9940707714611,4,4,167.23,1,2,0,0,0.679,0,1,home,0,0,2,Turkey,0,0
+9940557612847,10,8,82.11,0,2,0,0,0.875,1,1,home,0,0,0,None,0,1
+9940518971345,0,2,77.55,1,0,0,0,0.235,0,0,branch,1,0,0,Russia,0,1
+9940773681473,7,1,124.81,1,0,0,1,0.202,0,1,branch,1,0,3,UAE,1,1
+9940512943322,3,3,91.99,1,1,0,1,0.633,0,0,home,0,0,4,Turkey,0,1
+9940555928891,5,10,93.97,0,2,0,1,0.058,0,0,branch,0,0,2,Russia,0,0
+9940515781634,4,8,94.62,2,1,0,0,0.951,0,0,home,0,0,3,UAE,0,1
+9940514685813,4,4,135.39,0,1,0,0,0.83,0,1,home,0,0,1,UAE,0,0
+9940558013428,5,7,108.18,1,2,0,1,0.591,0,0,branch,1,0,3,UK,0,0
+9940508191436,7,3,65.7,0,1,0,1,0.521,0,1,branch,0,0,1,Russia,0,1
+9940503211297,2,4,147.15,1,2,0,1,0.377,0,1,branch,0,0,3,Turkey,1,1
+9940518159765,6,9,166.54,1,1,1,1,0.295,0,0,branch,1,0,1,Russia,0,1
+9940503076716,5,4,148.42,1,1,0,1,0.299,0,0,branch,1,0,4,None,0,1
+9940554668703,5,4,73.18,0,1,0,0,0.452,0,0,branch,1,0,0,None,0,0
+9940771244639,2,8,151.17,0,0,0,1,0.373,0,1,branch,0,0,3,None,0,0
+9940504063545,3,4,69.57,0,0,1,0,0.517,0,1,branch,0,0,1,Turkey,1,0
+9940509626636,2,4,54.13,0,3,0,1,0.329,0,1,branch,2,0,3,Turkey,0,0
+9940504983061,8,4,53.31,1,2,1,1,0.956,1,0,home,0,0,1,Russia,0,1
+9940557390151,5,7,80.6,0,1,0,0,0.302,0,0,branch,0,0,3,Germany,0,0
+9940511971340,3,6,114.72,4,0,0,1,0.266,0,0,branch,1,0,4,Germany,1,1
+9940556720042,7,2,141.91,1,0,1,1,0.703,0,0,home,1,0,4,Turkey,1,0
+9940504344176,8,1,70.11,0,2,1,0,0.095,1,1,branch,1,0,2,None,0,1
+9940517695951,4,5,138.28,1,3,0,0,0.778,0,1,home,0,0,3,UAE,0,0
+9940559352171,6,3,43.66,2,1,0,1,0.962,0,1,home,0,0,4,Russia,0,1
+9940555784515,5,4,146.64,0,1,0,0,0.404,0,0,branch,2,0,3,Russia,0,1
+9940551925449,5,9,65.7,0,0,0,1,0.328,0,0,branch,0,0,4,Turkey,0,1
+9940705285203,7,6,75.97,2,0,0,1,0.722,0,0,home,0,0,1,UK,0,1
+9940552107979,2,2,90.53,1,0,0,1,0.232,0,0,branch,1,0,1,UAE,0,1
+9940775045789,6,6,111.38,2,0,0,0,0.262,0,1,branch,1,0,1,Russia,0,1
+9940551550323,11,5,111.26,1,2,0,1,0.979,1,1,home,1,1,4,Turkey,1,0
+9940516763952,2,1,70.01,0,3,0,1,0.489,0,1,branch,0,0,2,None,0,1
+9940513794054,2,2,111.37,1,1,0,0,0.277,0,1,branch,0,0,0,Russia,0,1
+9940512813814,9,4,42.14,1,3,0,0,0.226,1,0,branch,1,0,0,UAE,0,1
+9940551155731,4,4,49.14,1,0,0,1,0.734,0,0,home,0,0,4,Russia,0,0
+9940518992527,9,7,116.18,1,0,0,1,0.734,1,0,home,2,0,1,Turkey,0,1
+9940778534761,3,3,103.49,1,0,0,0,0.149,0,1,branch,1,0,1,Russia,0,0
+9940558305770,7,7,39.82,0,1,0,1,0.512,0,0,branch,0,0,4,UK,0,1
+9940771523231,4,2,68.87,1,0,0,0,0.979,0,0,home,1,0,2,Turkey,1,1
+9940704146072,6,3,48.09,1,1,0,0,0.694,0,1,home,1,0,3,Russia,0,1
+9940519742144,1,5,162.51,3,0,0,1,0.808,0,0,home,1,0,0,Russia,0,1
+9940516207483,4,7,48.64,1,0,0,1,0.567,0,0,branch,0,0,2,Turkey,0,1
+9940702156459,5,6,95.28,0,0,0,0,0.113,0,1,branch,2,0,2,None,1,1
+9940512269245,6,2,89.23,1,1,0,0,0.098,0,0,branch,0,0,0,Germany,0,1
+9940513368003,4,5,157.69,0,2,0,1,0.663,0,0,home,0,0,0,Turkey,0,1
+9940779751115,2,4,33.44,1,1,0,0,0.754,0,1,home,0,0,0,Turkey,0,1
+9940552526506,5,7,178.15,3,1,0,1,0.84,0,0,home,0,0,2,Germany,0,0
+9940509126033,7,5,135.52,2,1,0,1,0.761,0,0,home,0,0,4,Turkey,0,1
+9940557102120,1,4,102.8,1,0,0,1,0.998,0,0,home,0,0,3,UAE,0,1
+9940559297076,6,7,130.3,1,0,0,1,0.319,0,0,branch,1,0,2,UAE,1,1
+9940778434114,2,7,92.67,1,1,0,1,0.7,0,0,home,1,0,1,UAE,1,1
+9940703989467,5,8,54.83,3,2,0,1,0.04,0,0,branch,0,0,4,Turkey,0,1
+9940508451058,4,9,113.3,1,0,1,1,0.179,0,0,branch,2,0,2,None,0,1
+9940502522212,5,3,116.08,0,0,0,1,0.119,0,1,branch,1,0,2,Turkey,2,1
+9940703618722,2,3,127.86,1,2,0,0,0.295,0,0,branch,1,0,0,UK,0,1
+9940502905949,7,5,164.47,0,2,0,0,0.456,0,0,branch,0,0,2,Turkey,2,1
+9940512198516,5,4,45.43,0,2,0,0,0.312,0,1,branch,1,0,1,None,1,0
+9940501810012,4,7,145.79,2,1,0,0,0.666,0,1,home,0,0,1,Turkey,3,0
+9940502686592,3,2,116.85,1,1,0,1,0.045,0,0,branch,1,0,4,Turkey,0,0
+9940772080995,4,10,47.22,2,0,1,0,0.893,0,0,home,1,0,1,UAE,0,1
+9940504423825,3,7,53.18,1,3,0,1,0.874,0,1,home,1,0,2,Turkey,0,1
+9940501641740,3,6,35.14,0,2,0,1,0.962,0,0,home,1,0,2,UK,1,1
+9940771551490,6,9,47.63,0,0,0,1,0.928,0,0,home,0,0,0,None,0,1
+9940509908406,4,8,85.46,0,0,0,1,0.976,0,1,home,2,0,0,None,0,0
+9940771789248,5,5,36.6,0,0,0,1,0.479,0,0,branch,1,0,3,UAE,0,1
+9940501666519,3,6,169.87,1,0,0,1,0.909,0,0,home,1,0,3,Turkey,0,0
+9940501270954,6,1,26.94,1,0,0,1,0.272,0,1,branch,1,0,3,UAE,0,1
+9940502192878,5,8,79.98,2,2,0,1,0.493,0,0,branch,0,0,4,None,0,1
+9940705751271,7,5,54.36,0,2,1,1,0.142,0,0,branch,0,0,3,Turkey,1,1
+9940708445290,2,4,91.05,2,3,0,0,0.72,0,1,home,1,0,3,Russia,1,1
+9940557614032,7,9,91.0,2,1,0,0,0.91,0,0,home,2,0,2,Russia,0,0
+9940516222161,3,14,90.39,1,0,0,0,0.679,0,1,home,2,0,1,Russia,0,0
+9940501765221,6,1,121.07,1,2,0,1,0.46,0,0,branch,0,0,0,UAE,0,1
+9940557969754,8,5,176.54,0,0,0,0,0.955,1,0,home,1,0,4,Russia,0,0
+9940511335262,6,3,32.4,1,0,0,1,0.182,0,0,branch,3,0,0,UK,0,1
+9940556678207,4,3,129.7,2,2,0,1,0.992,0,0,home,0,0,2,Russia,0,1
+9940704683986,1,8,182.28,0,0,0,0,0.103,0,0,branch,0,0,3,UAE,0,1
+9940778939574,4,0,61.92,1,3,0,0,0.35,0,0,branch,0,0,4,Russia,0,0
+9940553767797,6,7,94.43,2,1,0,1,0.157,0,1,branch,0,0,3,Russia,0,1
+9940506746207,4,7,73.11,3,3,0,0,0.53,0,1,branch,0,0,1,Russia,0,0
+9940514959954,5,10,96.01,1,2,1,1,0.434,0,1,branch,1,0,1,None,0,0
+9940775699125,5,2,60.42,0,0,1,1,0.824,0,0,home,0,0,2,UAE,1,0
+9940559449180,7,5,116.85,0,0,0,1,0.634,0,1,home,1,0,1,Turkey,0,0
+9940707414746,3,2,98.39,0,1,1,1,0.806,0,0,home,1,0,0,None,1,1
+9940554731003,3,3,137.58,0,1,0,0,0.196,0,1,branch,0,0,3,Russia,0,1
+9940505026534,7,6,90.28,2,3,0,1,0.327,0,0,branch,0,0,0,None,1,0
+9940777341141,3,8,176.48,3,3,0,0,0.12,0,1,branch,0,0,0,Germany,0,1
+9940704114574,2,7,69.9,2,1,0,1,0.187,0,0,branch,0,0,0,Turkey,0,1
+9940772510720,2,5,173.6,2,1,1,1,0.178,0,1,branch,0,0,2,None,0,1
+9940775208871,4,8,61.43,0,3,0,0,0.494,0,1,branch,0,0,4,None,0,1
+9940511614025,7,5,69.95,1,1,0,0,0.512,0,1,branch,2,0,3,None,0,1
+9940512527426,4,6,106.02,1,0,0,0,0.588,0,0,branch,0,0,1,None,0,0
+9940514786375,5,3,67.42,1,0,0,0,0.237,0,0,branch,0,0,4,Turkey,0,1
+9940778169144,4,8,98.09,0,1,2,0,0.641,0,1,home,0,0,3,UAE,0,1
+9940558032756,4,6,87.06,1,1,0,1,0.786,0,0,home,1,0,4,None,0,1
+9940553346333,9,4,40.42,1,1,1,0,0.687,1,0,home,0,0,2,Russia,0,1
+9940774797350,5,6,97.22,0,1,1,0,0.244,0,1,branch,1,0,2,UAE,1,0
+9940702381783,5,4,30.04,1,0,0,0,0.299,0,0,branch,1,0,1,None,0,0
+9940777797196,7,3,79.4,1,1,0,1,0.303,0,0,branch,1,0,1,UK,0,1
+9940773217169,1,11,81.66,1,1,0,1,0.142,0,0,branch,1,0,2,UAE,0,1
+9940508195736,7,3,149.32,2,2,0,0,0.821,0,1,home,1,0,4,UK,0,1
+9940518578630,3,7,90.35,1,1,0,0,0.948,0,0,home,1,0,4,UAE,0,0
+9940707201765,3,5,167.75,0,2,0,1,0.101,0,1,branch,0,0,2,Turkey,0,1
+9940773971811,4,3,62.58,0,0,0,1,0.367,0,1,branch,0,0,2,Turkey,0,1
+9940509576181,2,7,161.67,0,1,0,1,0.801,0,0,home,1,0,1,Turkey,0,1
+9940517174448,5,8,96.23,1,0,1,0,0.212,0,0,branch,0,0,4,Germany,0,1
+9940556812555,2,8,79.15,2,0,0,0,0.435,0,0,branch,0,0,2,None,0,0
+9940708707685,2,4,92.98,1,2,0,0,0.013,0,1,branch,0,0,2,UAE,0,1
+9940508933221,3,2,80.24,3,1,0,0,0.993,0,0,home,0,0,1,Turkey,0,1
+9940701699701,5,8,106.61,1,0,0,0,0.335,0,0,branch,1,0,2,Turkey,1,0
+9940518933926,6,3,64.72,0,1,0,0,0.559,0,1,branch,0,0,1,UAE,0,0
+9940517885218,3,2,157.34,0,0,0,0,0.248,0,0,branch,0,0,3,Russia,0,1
+9940552858697,8,5,65.94,0,0,0,1,0.205,1,0,branch,1,0,1,Russia,0,0
+9940553768988,3,6,34.25,1,1,0,1,0.599,0,0,branch,0,0,1,Russia,2,1
+9940707773985,6,8,77.7,0,1,0,1,0.583,0,0,branch,1,0,2,Turkey,0,1
+9940512949601,4,7,168.44,0,0,0,1,0.804,0,1,home,0,0,4,Russia,0,1
+9940775071734,5,2,79.53,2,2,0,0,0.465,0,0,branch,2,0,2,UK,0,1
+9940507200112,3,7,80.19,2,1,0,0,0.119,0,1,branch,1,0,4,None,0,1
+9940776854405,3,8,128.87,1,0,0,0,0.589,0,1,branch,0,0,2,UAE,1,1
+9940509188168,2,4,96.7,1,1,0,0,0.673,0,0,home,0,0,2,UAE,0,0
+9940702003832,3,2,143.39,1,1,0,0,0.002,0,0,branch,0,0,1,Germany,0,1
+9940513655172,1,3,53.06,0,2,0,0,0.552,0,0,branch,2,0,2,Turkey,0,0
+9940519863912,1,5,137.67,1,0,0,0,0.649,0,0,home,1,0,2,UAE,1,0
+9940506119503,7,5,123.44,2,1,0,1,0.419,0,1,branch,2,0,0,Turkey,1,0
+9940703238362,2,3,14.69,1,2,0,1,0.788,0,1,home,1,0,4,Russia,0,1
+9940503608506,4,7,114.39,0,1,0,0,0.269,0,0,branch,1,0,1,None,0,1
+9940704052912,3,7,71.8,0,0,0,1,0.134,0,1,branch,3,0,0,UAE,0,0
+9940705988569,5,4,115.09,1,0,1,0,0.883,0,0,home,0,0,1,Germany,1,1
+9940773560879,5,7,48.57,0,3,1,0,0.25,0,0,branch,2,0,3,UAE,0,0
+9940706596757,10,4,141.43,5,0,0,1,0.441,1,0,branch,0,0,4,None,0,0
+9940515007405,3,3,157.84,1,1,0,0,0.522,0,0,branch,0,0,3,UAE,1,1
+9940706493017,2,2,54.78,3,0,0,0,0.41,0,0,branch,0,0,1,Turkey,0,0
+9940772396090,3,5,112.5,2,1,0,1,0.364,0,0,branch,0,0,4,Russia,0,0
+9940516611916,5,1,90.05,2,1,0,1,0.573,0,0,branch,1,0,1,UK,0,1
+9940509322673,6,8,75.46,1,2,0,0,0.823,0,0,home,1,0,3,UK,0,1
+9940772215717,5,7,94.11,0,0,0,1,0.326,0,1,branch,3,0,4,None,0,0
+9940503946988,6,6,102.03,3,1,0,0,0.42,0,0,branch,1,0,3,Russia,0,1
+9940557241863,3,8,87.53,2,1,1,0,0.592,0,0,branch,0,0,3,Turkey,0,1
+9940516556639,3,4,168.7,2,0,0,0,0.163,0,1,branch,2,0,4,Russia,0,1
+9940507072752,3,5,91.38,3,1,0,0,0.666,0,1,home,0,0,0,Turkey,1,1
+9940706036080,7,3,115.56,2,0,1,0,0.668,0,0,home,0,0,2,UAE,0,1
+9940507143292,3,7,102.75,1,0,0,1,0.325,0,0,branch,1,0,2,Turkey,0,1
+9940706484485,7,2,76.45,0,3,0,0,0.493,0,1,branch,1,0,2,Russia,0,1
+9940701666634,6,6,112.86,0,1,0,1,0.505,0,0,branch,0,0,3,Russia,0,1
+9940507761550,4,2,113.43,3,0,0,1,0.085,0,1,branch,0,0,3,None,0,1
+9940505021549,7,4,162.65,2,1,0,0,0.003,0,0,branch,1,0,1,UAE,1,1
+9940701463057,4,2,127.85,0,3,1,1,0.198,0,0,branch,0,0,0,Russia,1,1
+9940554681315,5,5,196.06,0,0,0,1,0.972,0,0,home,2,0,3,UAE,1,1
+9940504916616,6,6,161.39,0,1,0,1,0.501,0,0,branch,2,0,1,Russia,0,0
+9940771780403,4,4,73.29,3,2,0,0,0.601,0,1,home,1,0,1,Turkey,0,1
+9940519964793,3,7,80.68,0,0,0,1,0.167,0,1,branch,0,0,2,Turkey,0,0
+9940503001311,5,6,31.11,1,2,0,0,0.046,0,0,branch,1,0,3,None,1,1
+9940773975920,3,8,51.37,2,0,0,1,0.519,0,1,branch,2,0,2,UAE,1,0
+9940504968663,5,5,104.91,1,0,0,0,0.022,0,1,branch,2,0,4,Turkey,1,1
+9940558492554,6,2,86.77,0,0,0,1,0.956,0,0,home,1,0,0,Russia,0,0
+9940777686156,6,7,59.55,1,0,0,1,0.77,0,0,home,0,0,0,UAE,1,1
+9940557938666,5,7,99.72,0,1,0,0,0.754,0,1,home,0,0,1,Turkey,1,1
+9940553133558,5,1,124.05,2,0,0,1,0.582,0,0,branch,1,0,0,UAE,0,1
+9940518608910,6,7,103.2,0,0,0,1,0.701,0,0,home,1,0,0,Russia,0,1
+9940508467748,1,3,45.07,0,2,0,1,0.521,0,0,branch,1,0,4,Russia,1,1
+9940555174730,3,1,139.75,0,1,0,1,0.097,0,0,branch,0,0,2,Russia,0,1
+9940775912184,3,6,91.63,1,2,0,0,0.616,0,0,home,1,0,2,None,0,1
+9940501334260,6,6,91.18,0,0,0,0,0.835,0,0,home,1,0,1,None,0,1
+9940777843794,1,11,49.41,1,1,0,1,0.502,0,0,branch,2,0,4,Germany,1,1
+9940559648302,4,5,200.5,0,2,0,0,0.739,0,1,home,1,0,0,Russia,0,0
+9940555253003,2,2,101.52,0,2,0,0,0.194,0,0,branch,1,0,4,Russia,0,1
+9940505864511,2,5,61.77,4,0,0,0,0.751,0,0,home,0,0,4,UK,0,1
+9940705492747,5,3,92.99,0,1,0,1,0.438,0,0,branch,1,0,4,UK,0,1
+9940501743803,4,4,106.63,1,0,0,1,0.57,0,1,branch,1,0,2,Turkey,0,1
+9940516577473,3,7,86.37,3,1,1,0,0.212,0,1,branch,1,0,2,Turkey,1,0
+9940707493010,6,8,113.3,1,0,0,0,0.806,0,1,home,1,0,4,None,0,1
+9940509351734,6,4,46.25,0,1,0,1,0.471,0,0,branch,0,0,4,Russia,0,1
+9940559368072,3,5,71.9,0,3,0,0,0.349,0,0,branch,1,0,1,UAE,0,0
+9940555426312,7,4,131.27,0,2,0,0,0.112,0,0,branch,0,0,2,None,0,1
+9940509630852,1,6,152.26,0,0,0,0,0.97,0,0,home,2,0,0,Russia,0,1
+9940515757917,4,5,84.71,0,2,0,0,0.072,0,0,branch,1,0,1,Turkey,0,1
+9940516778397,5,3,119.64,1,1,0,0,0.36,0,1,branch,2,0,3,UAE,0,0
+9940706417972,1,2,128.86,2,2,0,0,0.191,0,0,branch,0,0,3,None,0,0
+9940779988137,9,0,113.64,0,0,0,1,0.715,1,0,home,2,0,2,Turkey,1,0
+9940777637635,7,5,76.41,1,1,0,1,0.203,0,0,branch,1,0,4,Turkey,0,0
+9940502080041,5,2,210.93,2,2,0,0,0.633,0,0,home,0,0,2,Turkey,0,1
+9940501646652,3,7,74.25,2,1,0,1,0.626,0,0,home,0,0,4,UAE,0,1
+9940504688926,3,3,104.87,1,1,0,1,0.565,0,1,branch,1,0,0,None,0,0
+9940555641186,9,3,80.79,1,2,0,1,0.138,1,0,branch,2,0,4,None,0,1
+9940507017611,4,2,98.63,1,0,0,0,0.101,0,0,branch,0,0,3,UK,0,0
+9940515334323,6,9,100.79,0,1,0,1,0.581,0,0,branch,0,0,3,UK,0,0
+9940775631766,4,7,62.73,1,2,0,1,0.449,0,0,branch,1,0,4,Turkey,1,1
+9940779295163,7,7,56.04,1,0,0,0,0.341,0,0,branch,0,0,4,UAE,0,0
+9940774013907,6,5,65.64,1,0,0,0,0.222,0,1,branch,0,0,2,Russia,0,0
+9940515441558,4,6,84.91,1,1,0,1,0.278,0,0,branch,2,0,1,None,0,1
+9940706016466,6,4,156.15,1,1,0,0,0.319,0,0,branch,0,0,4,Russia,0,1
+9940705214884,4,4,63.94,0,1,0,0,0.535,0,0,branch,1,0,0,Turkey,0,0
+9940509713081,5,4,74.66,0,0,1,1,0.424,0,1,branch,0,0,2,None,0,0
+9940559659798,6,6,92.5,1,0,0,0,0.507,0,0,branch,2,0,4,UK,0,1
+9940555618088,7,6,95.89,1,1,0,1,0.374,0,0,branch,0,0,1,UAE,1,1
+9940515055187,6,7,161.14,2,0,1,0,0.926,0,0,home,0,0,4,Turkey,0,0
+9940706300719,2,3,104.92,3,1,0,0,0.054,0,1,branch,0,0,0,None,0,0
+9940702627959,8,4,70.91,0,0,0,1,0.08,1,1,branch,0,0,2,Russia,1,0
+9940554833828,9,4,159.01,1,0,0,1,0.491,1,1,branch,0,0,2,None,1,0
+9940702952244,6,2,37.75,2,1,0,0,0.326,0,0,branch,0,0,3,None,0,1
+9940702296451,5,3,72.66,0,1,0,0,0.762,0,1,home,2,0,2,None,0,0
+9940551856687,3,4,118.23,0,1,0,1,0.427,0,0,branch,1,0,3,Russia,0,1
+9940516283606,5,5,91.71,0,3,0,1,0.357,0,0,branch,0,0,0,Germany,0,1
+9940701005113,2,3,77.79,0,0,0,0,0.87,0,0,home,0,0,1,Russia,0,1
+9940706815554,3,2,60.33,2,0,0,0,0.52,0,0,branch,0,0,3,Germany,1,1
+9940774887510,4,7,53.14,1,3,0,1,0.957,0,0,home,3,0,0,Turkey,1,1
+9940504298344,5,5,71.38,0,1,0,0,0.083,0,0,branch,1,0,1,Russia,1,1
+9940557923182,7,10,64.53,1,0,1,1,0.343,0,0,branch,0,0,1,Russia,0,1
+9940775848747,3,3,63.81,0,1,0,0,0.242,0,0,branch,3,0,0,None,0,1
+9940557601197,7,3,91.97,2,0,0,1,0.499,0,0,branch,4,0,3,Russia,0,1
+9940777385268,7,4,184.7,2,1,0,0,0.129,0,1,branch,1,0,1,Turkey,0,0
+9940501289341,6,4,125.45,2,3,0,1,0.958,0,0,home,1,0,1,UK,0,1
+9940502939430,7,5,104.33,0,0,1,1,0.579,0,0,branch,0,0,2,Russia,2,1
+9940706129845,4,11,36.56,1,2,0,1,0.01,0,1,branch,1,0,1,UAE,1,1
+9940519779913,3,3,80.24,0,0,1,0,0.221,0,1,branch,0,0,3,UAE,0,1
+9940552388547,9,1,189.05,2,1,0,1,0.212,1,0,branch,1,0,2,Turkey,0,1
+9940551950022,6,3,99.55,3,3,0,1,0.031,0,0,branch,2,0,3,Russia,0,1
+9940559469685,3,5,136.01,0,2,1,0,0.668,0,0,home,0,0,1,None,0,1
+9940779701216,3,6,82.86,1,0,0,0,0.029,0,0,branch,0,0,2,Turkey,0,1
+9940502506284,4,8,120.15,0,0,0,1,0.541,0,1,branch,0,0,3,UK,0,0
+9940704615370,3,5,122.73,1,0,0,1,0.403,0,0,branch,1,0,4,Russia,1,1
+9940776639752,5,4,131.71,2,1,0,0,0.076,0,0,branch,1,0,4,UAE,0,0
+9940702757050,4,6,25.88,1,0,0,1,0.729,0,0,home,0,0,2,None,0,1
+9940513936144,6,5,33.79,0,0,0,0,0.186,0,0,branch,0,0,1,Turkey,0,0
+9940504557597,4,9,90.43,1,0,0,1,0.823,0,1,home,0,0,0,None,0,1
+9940706774051,5,3,163.03,0,0,0,1,0.02,0,0,branch,1,0,0,Turkey,0,1
+9940553772578,9,2,113.9,1,2,0,0,0.821,1,0,home,0,0,2,Turkey,1,1
+9940504710326,8,7,93.79,1,3,0,1,0.095,1,0,branch,0,0,0,None,0,1
+9940513606247,8,8,60.61,1,0,1,0,0.894,1,0,home,0,0,1,UAE,0,0
+9940777836786,7,7,88.17,1,1,0,1,0.289,0,0,branch,2,0,2,Russia,1,0
+9940512377314,5,3,58.91,1,0,0,1,0.852,0,0,home,1,0,3,Turkey,0,1
+9940503076111,4,7,205.89,1,0,0,0,0.279,0,0,branch,0,0,0,UK,0,0
+9940703249905,4,4,62.69,1,3,0,1,0.929,0,1,home,0,0,2,Germany,1,1
+9940509152125,6,10,70.93,0,0,0,1,0.469,0,1,branch,1,0,3,Germany,0,0
+9940779500285,5,5,77.86,0,2,0,0,0.298,0,0,branch,4,0,4,None,0,1
+9940775501886,2,6,153.69,1,0,0,0,0.071,0,1,branch,0,0,1,Russia,0,0
+9940772407602,11,5,141.57,1,3,0,0,0.409,1,0,branch,1,1,4,UAE,0,0
+9940777804837,5,6,142.51,1,1,1,0,0.308,0,1,branch,1,0,2,None,0,1
+9940515428815,2,6,77.62,1,1,0,0,0.348,0,1,branch,2,0,3,Turkey,0,1
+9940518647570,3,4,144.93,1,0,0,0,0.985,0,0,home,1,0,1,None,0,1
+9940514239950,3,2,83.2,1,2,0,1,0.142,0,1,branch,1,0,0,Russia,0,1
+9940559989456,0,3,105.62,0,1,0,1,0.375,0,1,branch,0,0,1,Turkey,0,1
+9940778263029,2,2,49.99,0,0,0,1,0.135,0,0,branch,1,0,2,None,0,1
+9940703015510,4,4,125.37,0,0,0,1,0.855,0,0,home,2,0,4,Russia,0,0
+9940707529911,6,2,194.42,1,2,0,1,0.247,0,0,branch,1,0,2,Turkey,0,1
+9940773582031,4,3,59.11,1,1,0,1,0.84,0,1,home,1,0,2,None,0,0
+9940704148127,2,8,53.93,1,1,0,0,0.168,0,1,branch,2,0,0,UAE,0,0
+9940513253897,3,4,186.7,3,1,0,0,0.745,0,0,home,1,0,1,UAE,1,1
+9940557139976,1,4,127.91,2,2,0,0,0.716,0,0,home,0,0,2,Turkey,0,0
+9940553365841,1,7,128.97,1,3,0,1,0.283,0,1,branch,0,0,4,UAE,0,1
+9940506749191,5,5,159.5,0,1,0,1,0.776,0,0,home,1,0,0,UAE,1,1
+9940706242002,3,5,152.86,1,0,0,1,0.919,0,1,home,0,0,3,Russia,0,0
+9940707757189,2,7,84.78,0,1,0,0,0.051,0,0,branch,1,0,3,Russia,1,1
+9940709941701,3,6,43.43,0,1,0,0,0.074,0,0,branch,1,0,1,None,0,1
+9940551079382,1,4,147.14,0,0,0,1,0.566,0,0,branch,0,0,3,None,1,0
+9940709912501,3,5,42.42,0,2,0,0,0.069,0,0,branch,3,0,2,Russia,0,0
+9940771984181,4,3,62.46,1,0,0,0,0.139,0,0,branch,2,0,2,Russia,0,1
+9940555740958,5,2,180.33,1,1,0,1,0.426,0,0,branch,1,0,4,Russia,1,1
+9940554068007,6,11,50.4,0,1,0,1,0.48,0,0,branch,1,0,3,Turkey,0,1
+9940506751244,8,4,83.53,2,0,0,1,0.824,1,0,home,1,0,1,UAE,0,1
+9940707495629,4,3,175.63,1,1,0,1,0.09,0,0,branch,2,0,1,Russia,0,0
+9940778739734,4,4,52.67,2,0,0,1,0.58,0,0,branch,0,0,4,None,1,1
+9940704617815,11,2,174.61,1,1,1,1,0.106,1,0,branch,0,1,2,Turkey,0,1
+9940779396400,1,5,29.06,0,0,0,0,0.279,0,1,branch,0,0,2,None,0,1
+9940773901917,7,5,73.1,0,0,0,0,0.775,0,1,home,0,0,2,UK,1,1
+9940702834745,8,1,53.26,1,2,0,1,0.707,1,0,home,1,0,2,Turkey,0,0
+9940554412188,5,5,82.68,0,0,0,0,0.357,0,0,branch,2,0,4,UAE,0,1
+9940505756875,5,5,94.77,0,1,0,1,0.947,0,0,home,0,0,1,Russia,0,0
+9940507013437,8,3,45.51,1,2,0,1,0.368,1,0,branch,1,0,2,Germany,0,1
+9940518495532,9,5,105.87,0,1,0,1,0.53,1,1,branch,0,0,4,UAE,1,1
+9940553023713,4,4,57.74,0,1,0,1,0.88,0,1,home,0,0,2,Germany,0,0
+9940703728818,2,3,96.93,4,1,0,1,0.538,0,0,branch,1,0,1,UAE,1,0
+9940559448112,5,7,60.41,0,0,0,0,0.235,0,0,branch,1,0,0,Turkey,0,1
+9940504958280,3,4,109.92,0,1,1,1,0.042,0,0,branch,0,0,0,None,2,1
+9940513174137,8,8,32.94,1,2,0,1,0.483,1,0,branch,0,0,3,UAE,0,0
+9940779870588,6,5,100.65,2,0,0,1,0.234,0,1,branch,1,0,2,Turkey,0,1
+9940775040741,2,10,68.93,1,1,0,0,0.011,0,0,branch,1,0,2,UAE,0,0
+9940519865419,11,5,68.2,1,0,0,0,0.577,1,1,branch,1,1,1,None,0,0
