phone_number,monthly_spend,total_spent,avg_parcel_value,cltv,support_calls,downtime_hours,payment_delay_days,complaints,flights_per_month,trips,intl_ratio,extra_baggage_tendency,next_booked_flight_days,last_flight_days,login_freq,verified,app_ratio,digital_literacy_score_enc,biometric_enabled,sso_usage,loyalty_points,loyalty,parcels_sent,intl_shipments,money_transfers_frequency,data_usage_gb,speed_mbps,device_count,tenure_months,customer_satisfaction_score,smart_home_devices,services,security_alerts,digital_signature_used,govt_services_usage,revenue_score,risk_score,digital_score,loyalty_score,mobility_score,cross_sell_potential,travel_imminent,high_data_user,is_business_persona,churn_score,cluster,segment,churn_tier
+9940703913715,61.8,94.4,109.35,1606.92,2,1.19,1,1,2,1,0.508,0,65,46,17.2,0,0.287,1,0,0,35748,187,3,0,0,100.3,100,2,26,3,0,2,0,0,4,210.875,4.1899999999999995,22.939999999999998,35951.0692,9.54,8.435,0,0,0,0.10217527489127881,1,Standard,🟢 Loyal
+9940558087174,52.44,1284.74,69.41,1048.78,0,2.75,1,1,0,3,0.867,1,65,353,28.2,1,0.614,1,1,0,33525,510,2,1,1,127.8,100,1,20,4,0,6,0,1,1,1371.885,5.75,53.48,34045.4878,7.335,54.8754,0,0,1,0.12721089382215814,4,Standard,🟢 Loyal
+9940557130694,114.62,300.55,130.21,4241.07,0,3.39,1,2,0,2,0.486,1,81,215,25.8,1,0.433,0,0,0,38043,308,2,2,1,161.3,200,5,37,1,2,4,2,0,0,480.27500000000003,6.390000000000001,42.46,38393.4107,4.43,19.211000000000002,0,0,0,0.10411693319058068,1,Standard,🟢 Loyal
+9940778489079,100.12,300.19,135.87,3203.91,2,0.25,0,2,1,1,0.28,0,51,20,34.9,0,0.786,1,1,1,30378,116,1,1,3,277.7,20,5,32,3,3,7,1,1,3,468.245,6.25,58.62,30526.0391,5.4,18.7298,0,0,1,0.11015196742727729,0,Digital Power User,🟢 Loyal
+9940509154911,114.39,50.0,108.16,3203.02,0,0.95,0,3,1,0,0.211,2,45,5,25.4,0,0.605,0,1,0,40674,0,8,0,0,174.9,200,5,28,4,1,6,0,0,3,218.46999999999997,1.95,42.5,40706.0302,4.055,6.554099999999998,0,0,1,0.10964043363877546,0,Digital Power User,🟢 Loyal
+9940558391076,104.62,196.37,112.36,2929.3,2,0.92,0,0,2,3,0.066,3,59,325,36.2,1,0.851,1,1,1,15715,180,10,0,0,224.3,100,2,28,2,1,8,1,1,9,357.17,5.92,69.22,15924.293,9.33,17.858500000000003,0,0,1,0.1289173974740598,3,Standard,🟢 Loyal
+9940559428369,101.7,172.6,130.42,3661.26,0,3.23,1,3,2,2,0.925,2,64,169,30.0,1,0.613,1,1,0,5648,364,4,1,1,91.6,100,4,36,1,0,6,0,0,7,339.51,4.23,55.26,6048.6126,12.625,16.9755,0,0,1,0.11411318763936315,3,Standard,🟢 Loyal
+9940554749993,43.92,50.0,72.83,702.8,3,1.17,0,1,0,0,0.328,2,-3,302,28.3,1,0.609,1,1,0,47551,0,5,0,2,215.2,100,3,16,2,1,6,2,3,4,130.335,6.17,53.480000000000004,47558.028,1.6400000000000001,3.91005,0,0,1,0.13135574131791075,0,Digital Power User,🟢 Loyal
+9940774552046,81.26,282.99,107.29,1869.06,1,1.64,1,1,3,0,0.898,2,60,85,42.0,1,0.763,0,1,1,42095,0,3,0,0,308.9,100,2,23,2,0,7,0,1,5,417.895,3.6399999999999997,73.25999999999999,42113.6906,13.49,16.715799999999998,0,0,1,0.07732181342466041,0,Digital Power User,🟢 Loyal
+9940513893910,94.38,280.2,83.46,2170.85,3,0.6,0,2,2,0,0.945,2,13,69,37.6,1,0.811,2,1,1,19066,0,3,0,1,315.1,100,5,23,1,0,8,0,1,5,416.31,3.6,69.82000000000001,19087.7085,10.725,16.6524,1,0,1,0.14390167438493076,3,Standard,🟢 Loyal
+9940773117003,92.85,139.23,83.17,2506.94,1,0.29,0,1,2,2,0.445,3,45,311,31.0,0,0.669,2,1,0,35145,388,4,1,1,192.8,50,2,27,5,0,6,0,2,7,273.66499999999996,1.29,49.38,35558.0694,10.225,10.946599999999998,0,0,1,0.05193115011562408,0,Digital Power User,🟢 Loyal
+9940517739386,18.88,169.05,31.25,132.15,1,1.49,1,2,1,2,0.422,2,13,173,17.4,0,0.21,2,0,0,36223,100,8,2,1,19.2,100,1,7,4,0,2,0,0,0,203.555,4.49,21.599999999999998,36324.3215,7.109999999999999,8.1422,1,0,1,0.1815929602033208,0,Digital Power User,🟢 Loyal
+9940557430060,78.21,214.55,92.31,2111.57,4,0.51,1,1,0,3,0.316,3,37,34,28.7,1,0.623,1,1,0,11788,447,5,0,2,220.4,50,1,27,3,0,6,0,0,1,338.91499999999996,14.51,54.16,12256.1157,4.58,13.556599999999998,0,0,1,0.6524193075813823,2,Standard,🔴 High Risk
+9940558212504,91.08,241.38,105.4,2368.02,1,1.7,1,0,0,1,0.638,2,8,177,13.1,0,0.184,2,0,0,22332,129,5,0,0,50.1,100,5,26,3,0,1,1,2,5,385.15999999999997,4.7,16.78,22484.6802,4.1899999999999995,11.5548,1,0,0,0.10163338743741064,1,Standard,🟢 Loyal
+9940772506517,59.92,135.13,71.8,1438.02,3,0.61,2,1,0,3,0.214,1,78,105,41.0,1,0.767,2,1,1,4077,594,7,1,1,249.3,100,1,24,4,1,7,0,4,8,230.95000000000002,4.609999999999999,72.34,4685.3802,4.07,9.238000000000001,0,0,1,0.15929539846796642,3,Standard,🟢 Loyal
+9940555421316,46.26,114.09,78.74,693.89,5,0.15,1,4,1,1,0.338,0,48,76,31.2,0,0.614,2,1,0,5590,87,3,0,1,196.4,50,3,15,4,3,6,0,0,2,199.72,9.15,48.48,5683.9389,5.69,7.9888,0,0,1,0.23845223917117503,3,Standard,🟢 Loyal
+9940512997630,53.42,91.41,66.24,1121.84,0,5.61,1,1,0,4,0.294,0,-5,245,38.5,0,0.744,2,1,1,42059,528,3,3,0,226.9,200,3,21,4,1,7,0,0,0,177.95,6.61,61.379999999999995,42598.2184,5.47,5.338499999999999,0,0,1,0.5603198527029366,2,Standard,🟡 Medium Risk
+9940509037278,44.75,1820.83,51.78,581.69,0,1.43,1,1,2,2,0.374,1,25,140,4.9,0,0.029,1,0,0,45438,116,6,0,0,49.9,50,4,13,2,1,0,1,2,4,1891.47,5.43,5.48,45559.8169,9.870000000000001,75.6588,0,0,1,0.11167432640051421,4,Standard,🟢 Loyal
+9940513406700,87.98,321.96,98.98,1935.52,0,1.11,0,2,1,3,0.074,2,0,105,15.3,0,0.42,0,0,0,14321,294,5,3,1,168.5,100,5,22,1,0,4,0,0,0,459.43,2.1100000000000003,23.700000000000003,14634.3552,6.37,18.377200000000002,1,0,1,0.3879449151608083,3,Standard,🟢 Loyal
+9940772295178,90.85,90.76,106.77,2543.9,2,7.35,1,2,1,2,0.529,3,37,59,24.4,0,0.504,2,0,0,39825,344,5,2,0,130.4,50,3,28,1,0,5,0,1,0,234.995,11.35,34.48,40194.439,7.645,9.3998,0,0,0,0.7431175046090477,2,Standard,🔴 High Risk
+9940506128777,108.24,110.42,120.53,3680.26,0,0.91,0,3,1,3,0.092,2,16,304,39.8,0,0.84,0,1,1,25673,471,3,1,0,215.1,20,4,34,4,1,8,1,0,3,278.925,1.9100000000000001,64.6,26180.8026,6.46,11.157,0,0,1,0.078558933633151,0,Digital Power User,🟢 Loyal
+9940778911618,6.07,93.94,49.08,42.46,3,6.9,0,0,1,3,0.784,3,62,204,44.1,1,0.806,2,1,1,8856,489,7,0,0,142.0,100,5,7,5,0,8,0,2,5,124.54999999999998,10.9,76.22,9345.4246,9.92,6.227499999999999,0,0,1,0.5189101926094151,2,Standard,🟡 Medium Risk
+9940559241578,128.44,51.5,150.02,4623.97,5,0.61,3,0,1,1,0.42,3,85,334,24.8,0,0.578,1,1,0,13336,108,5,0,0,159.7,200,5,36,1,0,5,0,1,0,254.95,6.61,41.36,13490.2397,6.1,10.198,0,0,1,0.32325873083063433,3,Standard,🟢 Loyal
+9940501864856,145.44,62.44,151.11,6544.58,2,1.25,0,2,0,3,0.736,0,45,124,45.1,1,0.908,1,1,1,21687,159,7,0,0,228.6,50,5,45,1,1,9,0,2,5,283.435,7.25,79.26,21911.4458,6.68,11.3374,0,0,1,0.16411369226837316,3,Standard,🟢 Loyal
+9940513933041,100.46,126.57,123.8,3315.07,5,6.47,2,0,1,3,0.13,2,-7,3,41.8,1,0.874,2,1,1,47529,165,7,1,2,279.1,20,4,33,2,3,8,1,0,0,288.92999999999995,11.469999999999999,75.28,47727.1507,6.65,14.446499999999997,0,0,1,0.7349647594064259,2,Standard,🔴 High Risk
+9940552381729,73.46,1556.08,99.44,2130.36,1,1.46,1,1,1,2,0.579,2,37,169,34.9,1,0.721,1,1,1,42626,142,9,1,0,202.9,20,2,29,2,1,7,0,3,7,1679.26,4.46,65.32,42789.3036,7.895,83.963,0,0,1,0.09350819588006341,4,Standard,🟢 Loyal
+9940513770791,122.67,166.14,132.6,4784.1,0,0.28,4,1,2,2,0.191,3,86,124,34.1,1,0.731,1,1,1,27201,218,3,1,0,210.3,50,3,39,1,1,7,0,2,8,355.11,2.2800000000000002,64.72,27466.841,8.955,17.7555,0,0,1,0.05584150445144398,0,Digital Power User,🟢 Loyal
+9940505804559,57.41,178.05,60.66,1148.2,2,3.2,2,2,3,3,0.58,0,81,181,36.7,1,0.746,0,1,1,36762,486,7,1,3,256.1,200,4,20,3,3,7,0,6,5,265.79,5.2,67.62,37259.482,14.9,13.2895,0,0,1,0.14368646510731994,0,Digital Power User,🟢 Loyal
+9940703525145,121.57,171.1,139.41,4862.69,1,2.18,0,1,0,2,0.423,2,44,177,9.5,0,0.087,1,0,0,35312,232,7,2,3,42.0,100,2,40,5,0,0,1,1,1,362.37499999999994,5.18,11.24,35592.6269,4.115,10.871249999999998,0,0,0,0.08640713238549079,1,Standard,🟢 Loyal
+9940701607666,95.52,236.75,117.28,3438.72,3,0.53,4,2,1,2,0.647,3,54,192,37.1,1,0.809,2,1,1,32785,226,3,1,0,238.2,20,5,36,4,1,8,0,1,9,390.90999999999997,6.53,69.28,33045.3872,8.235,19.545499999999997,0,0,1,0.1727058119932602,0,Digital Power User,🟢 Loyal
+9940505590267,117.11,181.52,126.65,4098.87,3,0.74,1,2,2,1,0.091,1,26,290,20.7,1,0.428,1,0,0,48478,72,8,1,0,195.9,200,3,35,2,1,4,3,0,0,361.955,6.74,37.26,48590.9887,7.455,18.097749999999998,0,0,1,0.14290878108876395,0,Digital Power User,🟢 Loyal
+9940511475263,83.41,274.54,85.15,1501.38,0,2.14,0,2,1,3,0.902,1,59,67,45.1,1,0.944,1,1,1,40810,234,4,1,1,312.7,20,4,18,3,0,9,0,0,0,400.52500000000003,3.14,79.98,41059.0138,10.51,20.02625,0,0,1,0.10313870368279832,0,Digital Power User,🟢 Loyal
+9940513040263,98.7,315.55,117.6,3158.27,0,5.37,0,1,0,3,0.482,1,78,356,18.7,1,0.39,1,0,0,2044,423,4,0,1,100.3,100,3,32,5,1,3,1,2,7,473.05,9.370000000000001,34.5,2498.5827,5.41,18.922,0,0,0,0.2922843111225869,1,Standard,🟢 Loyal
+9940701004668,31.41,137.97,53.76,314.13,2,2.76,4,1,1,2,0.673,1,10,5,22.3,0,0.503,1,0,0,15877,326,7,0,2,136.1,200,5,10,4,3,5,2,0,0,196.26,7.76,32.36,16206.1413,8.365,7.8504,1,0,0,0.2263230546859218,1,Standard,🟢 Loyal
+9940701781394,128.86,220.42,138.66,4381.18,1,0.39,1,2,1,0,0.257,2,83,193,35.7,1,0.634,2,1,0,2921,0,3,2,0,221.7,200,4,34,1,1,6,2,2,4,418.60999999999996,4.390000000000001,61.38,2964.8118,4.285,16.7444,0,0,1,0.08718591164281396,3,Standard,🟢 Loyal
+9940704926849,22.63,50.0,31.2,248.97,0,2.42,2,1,2,2,0.723,1,51,209,27.9,1,0.651,1,1,0,42347,102,3,0,0,203.5,100,4,11,3,1,6,2,0,5,88.22999999999999,5.42,53.92,42451.4897,11.615,4.4115,0,0,1,0.11536346232636385,0,Digital Power User,🟢 Loyal
+9940778656421,74.49,147.79,105.47,1787.72,6,0.88,0,1,0,1,0.94,3,-1,286,31.3,0,0.613,2,1,0,3790,94,8,1,1,139.0,50,4,24,1,1,6,1,1,3,275.015,6.88,48.56,3901.8772,5.699999999999999,8.250449999999999,0,0,1,0.19461730059155236,3,Standard,🟢 Loyal
+9940707971614,140.89,1110.56,156.63,4790.13,1,0.86,0,1,2,3,0.957,2,43,111,31.5,0,0.717,2,1,1,45352,189,4,1,0,251.0,200,2,34,5,1,7,0,0,2,1329.7649999999999,2.86,53.84,45588.9013,13.785,53.190599999999996,0,0,1,0.05407041553367174,4,Standard,🟢 Loyal
+9940511889475,36.68,180.1,53.13,586.87,2,0.21,2,1,0,0,0.797,1,7,257,15.9,1,0.275,0,0,0,12331,0,7,1,0,132.9,50,2,16,4,0,2,0,0,0,243.345,3.21,29.4,12336.8687,3.9850000000000003,7.30035,1,0,0,0.17084604893714955,1,Standard,🟢 Loyal
+9940501313545,119.44,189.11,167.22,5135.8,0,0.29,1,1,1,2,0.4,2,84,24,15.3,0,0.194,1,0,0,2908,204,4,0,0,105.5,50,5,43,2,1,1,0,0,3,392.16,1.29,19.18,3163.358,7.0,15.6864,0,0,0,0.10840684666067577,1,Standard,🟢 Loyal
+9940704042785,69.24,251.66,106.74,2077.2,1,3.95,0,2,1,1,0.184,1,83,160,21.9,0,0.418,2,0,0,16094,140,4,5,1,187.2,100,3,30,4,2,4,0,1,7,374.27,6.95,30.259999999999998,16254.772,4.92,14.970799999999999,0,0,0,0.17163705045232822,1,Standard,🟢 Loyal
+9940776870317,111.71,558.79,115.06,2681.02,3,5.29,1,0,2,1,0.266,2,64,137,29.0,1,0.635,1,1,0,45699,121,5,1,0,273.3,100,4,24,3,1,6,0,1,1,728.03,10.29,54.7,45846.8102,8.33,36.4015,0,0,1,0.18227031699650298,0,Digital Power User,🟢 Loyal
+9940777720592,126.07,50.0,149.87,5042.66,2,5.83,1,0,1,1,0.752,1,11,351,10.0,1,0.195,1,0,0,18022,178,6,0,0,127.8,20,3,40,4,3,1,1,1,1,251.005,12.83,21.9,18250.4266,7.76,12.55025,1,0,0,0.7177058281531447,2,Standard,🔴 High Risk
+9940518408145,29.48,218.3,33.36,294.81,1,0.3,1,0,2,4,0.283,3,74,360,20.0,0,0.481,2,0,0,48240,508,7,1,1,158.0,200,1,10,1,1,4,0,1,8,264.46,2.3,29.619999999999997,48750.9481,11.415,10.578399999999998,0,0,0,0.08680792665138183,1,Standard,🟢 Loyal
+9940514079842,98.85,1687.78,117.23,2668.83,4,1.15,0,1,2,2,0.281,0,87,322,20.2,0,0.333,1,0,0,42709,146,2,0,1,91.6,200,3,27,3,0,3,0,0,3,1845.245,7.15,26.86,42881.6883,9.405000000000001,73.8098,0,0,1,0.4892611142668766,4,Standard,🟡 Medium Risk
+9940502512007,60.9,151.82,71.25,1278.89,2,1.53,3,0,1,0,0.274,1,56,225,16.5,0,0.189,2,0,0,19321,0,1,3,1,10.0,50,1,21,3,0,1,0,3,9,248.345,5.53,20.28,19333.7889,4.37,7.450349999999999,0,0,0,0.1848082537757962,1,Standard,🟢 Loyal
+9940501237131,103.45,339.6,118.35,3000.16,4,1.12,0,0,4,3,0.321,2,43,16,44.2,1,0.987,1,1,1,19197,270,6,0,1,296.6,20,1,29,1,0,9,0,1,3,502.225,9.120000000000001,79.94,19497.0016,16.605,25.11125,0,0,1,0.18086948474250814,3,Standard,🟢 Loyal
+9940552321773,26.54,50.0,35.38,371.57,0,0.04,0,2,0,1,0.545,2,24,264,28.9,0,0.692,0,1,0,44492,186,2,0,0,228.2,20,2,14,3,1,6,0,2,3,94.22999999999999,4.04,47.739999999999995,44681.7157,3.725,2.8268999999999993,0,0,1,0.06589763707968728,0,Digital Power User,🟢 Loyal
+9940551586455,73.72,194.68,83.7,1916.78,0,3.93,1,1,3,2,0.696,0,48,73,32.2,0,0.572,1,1,0,29234,156,7,1,0,173.5,50,2,26,4,0,5,1,1,4,310.25,5.93,48.64,29409.1678,14.48,12.41,0,0,0,0.1979203549390084,1,Standard,🟢 Loyal
+9940518747207,75.95,343.9,100.72,2050.68,1,0.07,1,1,2,2,0.389,1,57,308,21.6,1,0.559,0,1,0,2717,394,6,1,0,92.1,20,4,27,4,3,5,0,2,0,470.21,1.07,45.78,3131.5068,9.945,23.510499999999997,0,0,0,0.3651428256225485,1,Standard,🟢 Loyal
+9940513415719,32.73,207.2,75.27,458.27,0,0.83,1,1,3,3,0.386,2,14,139,7.3,1,0.048,1,0,0,30781,588,4,0,1,10.0,200,2,14,1,0,0,0,1,4,277.565,2.83,16.259999999999998,31373.5827,13.93,13.878250000000001,1,0,0,0.08879245615153065,1,Standard,🟢 Loyal
+9940778408120,80.04,105.01,100.85,2000.92,3,0.55,2,3,1,5,0.831,2,86,247,7.5,0,0.092,1,0,0,34943,905,5,1,0,53.4,200,4,25,4,0,0,0,1,9,235.47500000000002,5.55,9.34,35868.0092,12.155,9.419,0,0,0,0.16406863929847365,1,Standard,🟢 Loyal
+9940555978429,72.15,1331.55,92.68,1875.94,0,3.19,0,1,4,0,0.198,3,51,204,40.6,1,0.716,0,1,1,10985,0,7,1,0,173.7,200,2,26,4,0,7,0,1,9,1450.04,5.1899999999999995,70.92,11003.7594,12.99,58.001599999999996,0,0,1,0.15739552681744334,4,Standard,🟢 Loyal
+9940775850475,99.97,377.11,107.85,2599.18,2,4.43,0,2,2,1,0.611,0,24,161,35.1,1,0.74,0,1,1,23406,102,6,2,0,228.8,50,5,26,3,1,7,1,1,7,531.005,9.43,65.9,23533.9918,10.055,26.550250000000002,0,0,1,0.16627229781263417,3,Standard,🟢 Loyal
+9940775093139,125.12,1385.98,144.35,4629.41,2,0.1,1,0,1,0,0.556,1,-2,234,38.3,1,0.844,2,1,1,16648,0,0,1,0,270.4,100,3,37,5,0,8,0,0,2,1583.2749999999999,4.1,71.17999999999999,16694.2941,5.78,47.49825,0,0,1,0.47210928873408986,4,Standard,🟡 Medium Risk
+9940518372798,99.41,795.05,109.08,2882.86,1,0.02,3,1,0,2,0.46,3,9,316,29.2,1,0.646,2,1,0,24349,172,3,1,0,238.5,50,1,29,4,1,6,1,1,4,948.9999999999999,3.02,55.12,24549.8286,4.300000000000001,37.959999999999994,1,0,1,0.06456352207145694,3,Standard,🟢 Loyal
+9940511391041,117.07,353.49,151.27,3629.07,2,0.14,2,2,0,1,0.902,2,63,267,27.5,0,0.475,0,0,0,35698,92,3,1,2,211.1,50,1,31,5,1,4,0,2,8,546.195,4.140000000000001,37.0,35826.2907,5.51,16.38585,0,0,1,0.33031175452720435,0,Digital Power User,🟢 Loyal
+9940771834804,90.47,1564.06,112.94,3256.98,1,1.79,2,1,1,2,0.012,3,23,112,34.5,0,0.626,1,1,0,45695,178,6,0,0,172.7,100,1,36,4,1,6,0,0,9,1711.0,2.79,52.019999999999996,45905.5698,5.06,68.44,0,0,1,0.0883943214028894,4,Standard,🟢 Loyal
+9940704810491,88.29,50.0,107.58,2207.36,3,5.18,0,2,2,6,0.803,1,10,67,5.7,0,0.203,2,0,0,46484,1110,3,3,2,68.2,20,3,25,5,0,2,0,2,3,192.08,15.18,9.760000000000002,47616.0736,16.015,7.6832,1,0,0,0.7404251641192086,2,Standard,🔴 High Risk
+9940514550333,75.08,1116.78,101.69,1952.18,2,0.87,3,2,2,2,0.408,3,68,93,30.0,0,0.567,2,1,0,31183,290,6,2,0,178.7,200,2,26,5,1,5,0,2,3,1242.705,3.87,46.34,31492.5218,10.04,49.7082,0,0,1,0.1621577238242285,4,Standard,🟢 Loyal
+9940705910371,81.81,382.52,104.83,2617.88,0,2.08,1,0,3,1,0.824,1,68,192,40.2,1,0.847,1,1,1,19485,59,3,0,0,280.0,20,1,32,2,0,8,0,1,1,516.745,4.08,73.14,19570.1788,14.120000000000001,25.837249999999997,0,0,1,0.08398055322365058,3,Standard,🟢 Loyal
+9940557640177,61.5,592.68,70.4,1353.05,0,2.35,2,0,2,0,0.452,2,1,95,28.3,0,0.576,0,1,0,44747,0,9,0,1,194.4,50,4,22,1,0,5,0,1,9,689.38,6.35,44.82,44760.5305,8.26,20.6814,1,0,1,0.15187630878877528,0,Digital Power User,🟢 Loyal
+9940776287905,23.99,352.06,46.74,263.91,0,0.34,1,0,1,0,0.182,1,25,290,30.1,0,0.469,1,0,0,25318,0,5,3,0,197.6,20,5,11,4,2,4,0,2,2,399.42,1.34,39.480000000000004,25320.6391,3.91,11.9826,0,0,1,0.0658161687408939,0,Digital Power User,🟢 Loyal
+9940513317067,128.78,957.94,130.67,3477.05,1,0.54,2,2,2,2,0.565,2,83,128,25.7,0,0.432,1,0,0,9043,296,0,2,1,36.4,100,5,27,3,0,4,0,1,5,1152.055,3.54,34.34,9373.7705,10.825,34.56165,0,0,1,0.07185747636705786,3,Standard,🟢 Loyal
+9940773945623,117.63,69.11,146.44,4352.16,2,3.87,1,1,1,1,0.973,3,4,73,43.5,1,0.963,0,1,1,10165,113,3,1,3,305.6,100,1,37,5,3,9,1,2,7,259.96000000000004,10.870000000000001,78.75999999999999,10321.5216,8.865,12.998000000000001,1,0,1,0.4322675527711697,2,Standard,🟡 Medium Risk
+9940777770959,135.91,313.26,129.32,4349.07,2,0.33,0,0,1,1,0.108,0,62,283,19.5,1,0.415,0,0,0,35807,79,5,0,1,143.9,200,5,32,5,0,4,1,1,4,513.8299999999999,4.33,35.8,35929.4907,4.54,25.691499999999998,0,0,0,0.18758856542056973,1,Standard,🟢 Loyal
+9940502813209,18.7,285.21,9.55,18.7,0,1.99,2,2,0,2,0.885,3,28,272,19.4,1,0.509,1,0,0,26773,268,6,3,0,143.3,50,3,1,1,1,5,0,2,3,308.68499999999995,2.99,37.58,27041.187,6.425,12.347399999999999,0,0,1,0.2804032236344855,0,Digital Power User,🟢 Loyal
+9940505537606,57.85,197.39,76.07,1157.05,2,1.27,0,4,2,1,0.623,1,51,40,22.0,0,0.466,1,0,0,11724,166,7,0,0,49.1,20,2,20,2,1,4,0,1,7,293.275,5.27,31.32,11901.5705,10.115,11.731,0,0,1,0.425973498762414,3,Standard,🟡 Medium Risk
+9940555849122,70.56,286.89,82.23,1411.17,5,0.52,0,2,0,1,0.822,2,51,190,29.7,1,0.726,2,1,1,22881,51,3,3,0,215.4,20,1,20,3,0,7,0,0,9,398.565,5.52,60.22,22946.1117,5.109999999999999,15.9426,0,0,1,0.20710152451122105,3,Standard,🟢 Loyal
+9940507752393,61.93,140.73,92.48,1238.63,1,0.79,2,0,0,2,0.825,0,10,191,20.2,0,0.302,2,0,0,8064,304,3,1,3,62.0,100,4,20,4,1,3,1,6,9,248.9,5.79,26.24,8380.3863,6.125,7.4670000000000005,1,0,1,0.11871986881088449,3,Standard,🟢 Loyal
+9940517429189,113.37,923.49,137.25,3401.0,1,1.51,2,2,0,2,0.123,0,60,139,17.7,1,0.367,2,0,0,44950,310,4,0,2,177.3,200,2,30,2,0,3,1,3,8,1105.4850000000001,3.51,33.04,45294.01,2.615,44.21940000000001,0,0,1,0.322607963813893,4,Standard,🟢 Loyal
+9940555182116,64.28,1503.91,69.1,1349.89,2,0.13,0,2,2,0,0.397,3,45,219,28.4,1,0.647,2,1,0,43436,0,0,1,6,209.0,20,4,21,2,1,6,0,1,6,1602.74,3.13,54.34,43449.4989,7.985,48.0822,0,0,1,0.1081745465671293,4,Standard,🟢 Loyal
+9940773782480,37.51,171.31,43.85,712.63,2,8.09,4,0,1,2,0.573,3,25,190,45.7,1,0.882,2,1,1,48060,260,6,2,2,232.9,200,3,19,3,0,8,0,0,8,230.745,11.09,79.34,48327.1263,7.865,11.537249999999998,0,0,1,0.23760373178641003,0,Digital Power User,🟢 Loyal
+9940774311138,122.69,241.67,148.1,4662.35,2,2.56,0,2,1,4,0.818,2,-6,339,42.0,1,0.919,0,1,1,29564,304,7,0,0,193.7,50,5,38,5,0,9,1,0,7,438.41,9.56,76.38,29914.6235,11.09,21.9205,0,0,1,0.25854184891088305,0,Digital Power User,🟢 Loyal
+9940504704311,132.52,1532.5,147.13,5433.38,5,1.73,2,1,1,2,0.3,2,89,49,28.3,1,0.642,2,1,0,18713,320,7,0,0,216.2,200,4,41,5,0,6,0,1,9,1738.585,7.73,54.14,19087.3338,6.5,86.92925,0,0,1,0.6353152094442224,4,Standard,🟡 Medium Risk
+9940772972702,51.52,833.85,81.43,1236.52,4,0.89,1,0,3,1,0.964,0,48,140,11.4,1,0.098,1,0,0,7138,117,6,0,1,57.3,20,4,24,4,0,0,3,3,4,926.085,8.89,21.36,7267.3652,14.82,46.30425,0,0,1,0.24630269451143666,4,Standard,🟢 Loyal
+9940506628666,109.35,388.42,148.14,4374.17,2,2.71,1,0,1,2,0.043,2,24,147,14.7,1,0.355,1,0,0,28401,166,4,0,0,97.8,200,3,40,1,0,3,0,3,7,571.8399999999999,6.71,29.799999999999997,28610.7417,5.215,28.592,0,0,1,0.21257900948816763,3,Standard,🟢 Loyal
+9940702875413,102.0,1653.23,131.29,2958.12,2,0.52,1,0,0,0,0.572,2,22,174,32.0,1,0.726,1,1,1,27081,0,5,1,1,241.9,50,3,29,5,0,7,0,0,0,1820.875,5.52,62.519999999999996,27110.5812,2.86,54.62625,0,0,1,0.45605224402623484,4,Standard,🟡 Medium Risk
+9940776838093,23.11,215.31,47.51,161.77,1,0.94,1,1,3,2,0.649,3,26,265,37.7,1,0.818,0,1,1,22458,368,3,0,2,231.6,50,1,7,3,3,8,2,0,1,262.175,3.94,70.06,22827.6177,14.245000000000001,13.10875,0,0,1,0.10384645081982398,0,Digital Power User,🟢 Loyal
+9940777763416,46.53,190.68,84.83,744.55,1,0.72,0,0,2,5,0.576,2,45,251,18.5,1,0.425,0,0,0,32383,655,9,0,2,170.1,20,4,16,4,1,4,0,0,5,279.625,2.7199999999999998,35.0,33045.4455,13.879999999999999,13.98125,0,0,1,0.08847039154801285,0,Digital Power User,🟢 Loyal
+9940519656545,88.09,230.73,110.87,2554.55,1,6.04,3,1,1,2,0.06,3,84,344,23.2,1,0.454,0,0,0,19425,216,5,1,1,175.8,20,4,29,4,2,4,0,0,6,374.255,9.04,40.28,19666.5455,5.3,18.71275,0,0,0,0.5763989428673046,2,Standard,🟡 Medium Risk
+9940772070193,123.6,1150.42,134.76,4696.77,1,4.63,2,2,2,4,0.454,3,28,61,35.4,1,0.773,1,1,1,44867,548,5,0,1,166.2,200,2,38,3,0,7,0,2,2,1341.4,7.63,66.86,45461.9677,12.27,67.07,0,0,1,0.09807443813198648,4,Standard,🟢 Loyal
+9940507837580,85.2,307.97,97.02,1874.49,1,1.15,0,3,2,9,0.192,3,73,94,13.2,0,0.157,2,0,0,45843,1116,4,1,0,10.0,20,1,22,3,1,1,2,0,0,441.68,2.15,16.34,46977.7449,15.96,17.6672,0,0,0,0.12046213237960915,1,Standard,🟢 Loyal
+9940551773841,49.93,231.27,74.27,998.56,3,3.65,0,0,2,2,0.544,2,35,149,6.7,0,0.03,1,0,0,9527,204,6,2,3,90.4,50,4,20,3,2,0,0,0,1,318.335,10.65,7.3,9740.9856,10.72,12.7334,0,0,0,0.21776290260370118,1,Standard,🟢 Loyal
+9940554035227,39.86,134.93,53.1,558.08,1,2.79,0,2,2,3,0.366,3,44,267,12.0,0,0.181,2,0,0,1743,372,7,0,1,91.7,200,4,14,1,0,1,0,1,6,201.34000000000003,5.79,15.620000000000001,2120.5808,10.83,8.053600000000001,0,0,0,0.13919932691431416,1,Standard,🟢 Loyal
