phone_number,trips,spend,app_ratio,cash_ratio,ticket_class,loyalty,delay,cancellations,group_travel,route_type,seasonal_traveler,heavy_luggage,marketing_consent
+9940504916616,1,94.59,0.088,0.912,Standard,190,1,0,0,domestic,0,1,0
+9940771780403,2,34.74,0.815,0.185,Business,216,1,0,1,domestic,0,1,0
+9940519964793,3,124.76,0.737,0.263,Business,597,1,0,0,domestic,1,0,1
+9940503001311,3,77.65,0.086,0.914,Standard,384,0,0,0,domestic,1,1,1
+9940773975920,2,85.03,0.615,0.385,Business,196,1,0,1,domestic,0,0,1
+9940504968663,1,62.66,0.771,0.229,Business,91,1,0,0,nakhchivan,0,0,0
+9940558492554,3,50.94,0.216,0.784,Standard,423,0,0,0,domestic,0,0,1
+9940777686156,4,11.69,0.375,0.625,Standard,256,0,0,0,domestic,0,0,0
+9940557938666,3,107.61,0.754,0.246,Business,513,1,0,0,nakhchivan,0,1,0
+9940553133558,1,72.04,0.238,0.762,Standard,129,0,0,0,domestic,0,1,1
+9940518608910,2,54.22,0.406,0.594,Standard,232,2,0,0,nakhchivan,1,1,1
+9940508467748,3,94.7,0.095,0.905,Standard,498,1,0,1,nakhchivan,1,1,0
+9940555174730,3,67.55,0.394,0.606,Standard,459,1,0,0,international,1,0,0
+9940775912184,2,22.76,0.259,0.741,Standard,202,0,1,1,domestic,0,0,0
+9940501334260,2,60.33,0.293,0.707,Standard,144,2,1,0,domestic,0,0,1
+9940777843794,2,45.78,0.451,0.549,Standard,162,0,0,0,international,0,1,1
+9940559648302,2,47.31,0.961,0.039,Business,136,0,0,0,international,1,0,1
+9940555253003,5,106.35,0.591,0.409,Standard,355,1,0,0,domestic,0,0,1
+9940505864511,1,76.26,0.55,0.45,Standard,63,1,0,0,domestic,1,0,1
+9940705492747,2,83.69,0.591,0.409,Standard,238,0,0,0,domestic,0,0,0
+9940501743803,1,97.1,0.809,0.191,Business,154,2,0,0,nakhchivan,0,0,1
+9940516577473,3,81.94,0.651,0.349,Business,309,3,1,1,nakhchivan,0,1,0
+9940707493010,3,81.74,0.825,0.175,Business,270,1,0,0,international,0,0,1
+9940509351734,0,79.28,0.374,0.626,Standard,0,0,1,1,domestic,0,0,1
+9940559368072,0,65.49,0.382,0.618,Standard,0,3,0,0,domestic,0,0,1
+9940555426312,1,65.82,0.243,0.757,Standard,149,1,0,0,domestic,0,0,1
+9940509630852,3,39.25,0.55,0.45,Standard,315,1,0,1,nakhchivan,0,1,1
+9940515757917,3,50.96,0.425,0.575,Standard,597,2,1,0,nakhchivan,0,0,0
+9940516778397,2,71.11,0.623,0.377,Business,140,1,0,0,nakhchivan,1,0,1
+9940706417972,2,67.73,0.462,0.538,Standard,364,0,0,0,nakhchivan,1,0,1
+9940779988137,1,40.79,0.561,0.439,Standard,134,3,0,0,domestic,1,0,1
+9940777637635,2,55.98,0.524,0.476,Standard,192,1,0,1,domestic,0,1,1
+9940502080041,1,50.34,0.592,0.408,Standard,74,0,0,0,international,1,0,0
+9940501646652,1,96.84,0.395,0.605,Standard,140,1,0,0,international,0,0,1
+9940504688926,3,59.01,0.868,0.132,Business,300,2,0,0,international,1,1,1
+9940555641186,1,47.34,0.497,0.503,Standard,164,0,0,0,nakhchivan,0,1,1
+9940507017611,2,28.56,0.461,0.539,Standard,100,2,0,1,domestic,0,0,0
+9940515334323,2,26.58,0.364,0.636,Standard,280,1,0,0,domestic,0,1,1
+9940775631766,2,16.39,0.2,0.8,Standard,270,0,0,0,nakhchivan,0,0,1
+9940779295163,2,77.17,0.171,0.829,Standard,258,2,0,0,domestic,0,0,1
+9940774013907,3,26.04,0.788,0.212,Business,213,0,0,1,domestic,0,0,1
+9940515441558,0,29.2,0.212,0.788,Standard,0,0,0,1,domestic,1,0,1
+9940706016466,1,10.0,0.131,0.869,Standard,165,1,0,0,domestic,0,0,0
+9940705214884,2,40.75,0.532,0.468,Standard,150,0,0,0,international,1,0,1
+9940509713081,2,10.0,0.641,0.359,Business,338,0,0,0,domestic,0,0,1
+9940559659798,2,12.01,0.311,0.689,Standard,232,0,0,1,international,1,0,0
+9940555618088,2,81.95,0.467,0.533,Standard,228,2,0,0,domestic,1,1,1
+9940515055187,0,59.74,0.457,0.543,Standard,0,2,0,1,domestic,0,1,1
+9940706300719,4,43.02,0.756,0.244,Business,456,1,0,0,domestic,0,0,1
+9940702627959,1,87.38,0.606,0.394,Business,51,1,0,0,nakhchivan,1,0,1
+9940554833828,5,50.92,0.787,0.213,Business,880,3,0,0,nakhchivan,1,0,1
+9940702952244,5,21.68,0.309,0.691,Standard,475,0,0,1,nakhchivan,1,0,1
+9940702296451,3,82.64,0.731,0.269,Business,348,1,0,0,domestic,0,1,0
+9940551856687,1,80.51,0.462,0.538,Standard,63,2,0,0,nakhchivan,0,1,0
+9940516283606,3,34.05,0.546,0.454,Standard,450,0,0,0,nakhchivan,0,1,0
+9940701005113,1,42.29,0.101,0.899,Standard,166,1,0,1,domestic,1,1,0
+9940706815554,3,44.49,0.55,0.45,Standard,198,1,1,0,domestic,1,0,1
+9940774887510,1,108.39,0.216,0.784,Standard,195,1,0,1,domestic,0,0,1
+9940504298344,0,43.85,0.169,0.831,Standard,0,0,0,0,domestic,0,1,0
+9940557923182,1,47.83,0.179,0.821,Standard,177,0,0,0,domestic,1,1,0
+9940775848747,2,36.91,0.192,0.808,Standard,310,1,0,0,domestic,0,0,1
+9940557601197,2,35.44,0.499,0.501,Standard,200,2,0,1,nakhchivan,1,0,1
+9940777385268,0,73.85,0.714,0.286,Business,0,1,1,1,domestic,0,0,0
+9940501289341,0,100.39,0.406,0.594,Standard,0,1,0,1,domestic,1,1,1
+9940502939430,2,34.46,0.565,0.435,Standard,200,0,0,0,nakhchivan,1,0,1
+9940706129845,2,10.0,0.858,0.142,Business,252,3,1,0,international,0,1,1
+9940519779913,2,62.46,0.765,0.235,Business,244,0,0,0,domestic,1,0,1
+9940552388547,5,10.0,0.252,0.748,Standard,985,0,0,0,international,0,0,0
+9940551950022,1,51.21,0.39,0.61,Standard,189,1,0,0,domestic,0,0,1
+9940559469685,3,58.88,0.344,0.656,Standard,369,0,0,0,nakhchivan,0,0,0
+9940779701216,2,15.59,0.572,0.428,Standard,196,4,0,1,international,0,1,1
+9940502506284,1,64.87,0.652,0.348,Business,57,1,0,0,international,0,1,1
+9940704615370,4,54.37,0.072,0.928,Standard,236,1,0,1,domestic,0,0,1
+9940776639752,2,10.0,0.159,0.841,Standard,168,1,0,0,domestic,1,0,1
+9940702757050,0,32.17,0.147,0.853,Standard,0,1,1,0,nakhchivan,0,0,1
+9940513936144,2,57.58,0.33,0.67,Standard,178,0,0,0,domestic,1,0,0
+9940504557597,6,86.48,0.639,0.361,Business,324,1,0,0,nakhchivan,0,0,1
+9940706774051,3,41.03,0.096,0.904,Standard,438,1,0,1,domestic,1,1,1
+9940553772578,0,47.9,0.467,0.533,Standard,0,2,0,0,domestic,0,0,1
+9940504710326,3,27.95,0.354,0.646,Standard,528,1,0,0,domestic,0,1,1
+9940513606247,2,64.88,0.458,0.542,Standard,170,0,1,1,domestic,0,0,1
+9940777836786,2,55.0,0.522,0.478,Standard,168,2,0,1,domestic,1,0,1
+9940512377314,1,73.9,0.493,0.507,Standard,129,1,0,0,domestic,0,1,1
+9940503076111,1,39.17,0.045,0.955,Standard,121,0,1,0,nakhchivan,0,1,0
+9940703249905,1,32.09,0.712,0.288,Business,56,0,0,0,international,1,1,0
+9940509152125,3,47.55,0.928,0.072,Business,525,0,2,1,international,0,0,0
+9940779500285,1,53.33,0.168,0.832,Standard,65,0,0,0,domestic,0,0,0
+9940775501886,6,67.7,0.908,0.092,Business,492,1,0,0,domestic,0,1,1
+9940772407602,1,75.23,0.125,0.875,Standard,194,0,1,0,domestic,1,0,0
+9940777804837,3,70.8,0.619,0.381,Business,276,1,0,1,domestic,0,1,0
+9940515428815,2,46.58,0.806,0.194,Business,264,1,1,0,domestic,1,1,1
+9940518647570,1,89.57,0.061,0.939,Standard,194,1,0,1,nakhchivan,1,1,0
+9940514239950,4,65.76,0.756,0.244,Business,568,1,0,1,nakhchivan,0,1,0
+9940559989456,2,105.27,0.762,0.238,Business,276,0,0,0,international,1,1,1
+9940778263029,0,77.25,0.437,0.563,Standard,0,1,1,0,international,0,0,1
+9940703015510,2,10.0,0.596,0.404,Standard,350,1,0,0,nakhchivan,0,0,1
+9940707529911,2,14.69,0.36,0.64,Standard,310,2,0,0,domestic,0,0,1
+9940773582031,2,105.29,0.617,0.383,Business,234,1,0,1,domestic,0,1,0
+9940704148127,1,77.35,0.831,0.169,Business,71,1,0,0,nakhchivan,1,0,1
+9940513253897,0,61.34,0.541,0.459,Standard,0,2,1,0,international,0,1,1
+9940557139976,1,121.92,0.27,0.73,Standard,105,1,2,0,domestic,0,0,0
+9940553365841,3,10.0,0.953,0.047,Business,579,2,0,0,international,1,0,1
+9940506749191,0,31.9,0.459,0.541,Standard,0,1,0,0,domestic,1,0,0
+9940706242002,2,67.0,0.627,0.373,Business,234,0,0,0,domestic,0,0,1
+9940707757189,3,51.25,0.203,0.797,Standard,312,3,0,1,domestic,0,0,1
+9940709941701,1,88.2,0.549,0.451,Standard,150,4,1,1,domestic,0,1,1
+9940551079382,2,120.17,0.45,0.55,Standard,190,0,0,0,domestic,1,0,1
+9940709912501,0,84.26,0.594,0.406,Standard,0,1,0,0,nakhchivan,1,0,0
+9940771984181,2,10.0,0.437,0.563,Standard,198,1,0,1,domestic,0,1,1
+9940555740958,0,110.15,0.222,0.778,Standard,0,3,0,1,nakhchivan,1,0,0
+9940554068007,3,58.49,0.568,0.432,Standard,564,1,0,0,domestic,1,0,1
+9940506751244,3,39.91,0.495,0.505,Standard,336,0,1,0,nakhchivan,1,0,1
+9940707495629,2,10.0,0.494,0.506,Standard,266,1,0,0,domestic,0,0,1
+9940778739734,2,60.95,0.364,0.636,Standard,102,0,0,1,international,0,0,0
+9940704617815,0,10.96,0.555,0.445,Standard,0,2,0,1,domestic,1,0,0
+9940779396400,1,36.31,0.762,0.238,Business,104,1,0,1,domestic,1,0,1
+9940773901917,2,16.7,0.816,0.184,Business,294,0,0,1,domestic,1,0,0
+9940702834745,2,48.89,0.461,0.539,Standard,280,1,0,1,nakhchivan,1,0,0
+9940554412188,0,48.51,0.416,0.584,Standard,0,1,0,1,domestic,1,1,1
+9940505756875,0,24.09,0.395,0.605,Standard,0,1,0,0,nakhchivan,0,0,1
+9940507013437,1,51.92,0.387,0.613,Standard,54,1,0,1,international,1,0,1
+9940518495532,4,75.22,0.626,0.374,Business,600,1,0,0,domestic,1,0,1
+9940553023713,4,55.4,0.614,0.386,Business,528,2,0,1,international,0,0,1
+9940703728818,3,132.54,0.232,0.768,Standard,222,2,0,1,nakhchivan,0,0,1
+9940559448112,3,44.84,0.596,0.404,Standard,501,1,1,1,international,0,0,1
+9940504958280,6,55.03,0.368,0.632,Standard,456,1,0,0,international,0,0,1
+9940513174137,3,93.85,0.561,0.439,Standard,591,3,0,0,international,0,0,1
+9940779870588,1,32.01,0.625,0.375,Business,84,1,0,1,international,0,0,1
+9940775040741,3,78.89,0.473,0.527,Standard,399,2,0,1,domestic,0,0,0
+9940519865419,4,27.74,0.882,0.118,Business,612,5,1,0,domestic,0,0,1
+9940779273842,0,38.98,0.705,0.295,Business,0,0,1,0,domestic,0,0,1
+9940709154960,3,67.9,0.633,0.367,Business,243,3,0,0,domestic,0,1,0
+9940776236546,0,35.93,0.248,0.752,Standard,0,1,1,0,nakhchivan,0,0,1
+9940778186034,4,44.99,0.716,0.284,Business,788,2,0,0,domestic,1,1,1
+9940709644996,1,10.0,0.538,0.462,Standard,87,2,0,0,domestic,0,0,0
+9940513422174,2,108.77,0.7,0.3,Business,174,2,0,1,domestic,0,0,1
+9940701339732,4,80.33,0.695,0.305,Business,292,1,0,0,nakhchivan,0,0,1
+9940513887650,2,70.42,0.157,0.843,Standard,230,1,1,0,domestic,0,1,0
+9940516732085,2,41.15,0.744,0.256,Business,116,0,0,0,domestic,0,1,1
+9940705925545,3,10.0,0.774,0.226,Business,402,1,0,0,nakhchivan,0,1,0
+9940551725261,4,70.99,0.593,0.407,Standard,556,1,1,0,domestic,0,1,1
+9940556046995,5,70.38,0.575,0.425,Standard,815,0,1,0,international,0,1,1
+9940512569587,7,10.0,0.604,0.396,Business,903,1,0,0,nakhchivan,1,1,1
+9940555549524,1,15.09,0.513,0.487,Standard,133,2,0,1,domestic,0,1,1
+9940506181303,5,57.37,0.808,0.192,Business,705,1,1,1,domestic,1,0,0
+9940706730031,8,68.44,0.656,0.344,Business,992,0,0,0,nakhchivan,0,0,0
+9940554712992,1,54.88,0.097,0.903,Standard,151,2,1,0,domestic,1,0,1
+9940774674906,1,10.0,0.471,0.529,Standard,114,0,0,0,domestic,1,1,1
+9940557107158,2,63.96,0.47,0.53,Standard,206,1,0,0,domestic,0,0,1
+9940557742566,5,54.9,0.385,0.615,Standard,290,3,1,0,international,0,1,0
+9940508269666,3,15.98,0.754,0.246,Business,180,1,0,1,domestic,0,1,1
+9940504001949,1,59.56,0.261,0.739,Standard,65,2,0,1,domestic,0,1,1
+9940514816685,4,39.66,0.284,0.716,Standard,308,0,0,0,international,0,0,0
+9940513976092,3,10.0,0.78,0.22,Business,510,1,0,0,domestic,1,0,0
+9940515747894,4,60.06,0.357,0.643,Standard,276,2,0,0,nakhchivan,0,0,1
+9940512145033,3,87.23,0.532,0.468,Standard,297,0,0,1,domestic,0,0,1
+9940704870822,2,94.56,0.175,0.825,Standard,104,0,0,0,nakhchivan,0,0,0
+9940502698409,4,83.66,0.619,0.381,Business,464,2,0,1,international,1,1,0
+9940515791663,3,50.04,0.624,0.376,Business,582,2,1,0,domestic,1,0,0
+9940508654687,5,38.58,0.276,0.724,Standard,700,0,0,0,domestic,0,0,1
+9940519868558,1,22.67,0.352,0.648,Standard,124,1,0,0,international,0,0,0
+9940705016540,2,10.0,0.321,0.679,Standard,100,1,0,1,nakhchivan,0,0,0
+9940501506969,5,62.34,0.328,0.672,Standard,505,1,0,0,domestic,0,1,0
+9940513050809,3,63.23,0.62,0.38,Business,534,2,0,1,nakhchivan,1,1,1
+9940501943369,2,45.83,0.214,0.786,Standard,240,0,0,0,international,0,1,0
+9940777834069,2,95.33,0.495,0.505,Standard,262,0,0,0,international,1,0,1
+9940709862054,0,90.41,0.06,0.94,Standard,0,0,0,0,nakhchivan,0,0,1
+9940515985829,1,75.82,0.656,0.344,Business,112,0,1,0,domestic,1,0,0
+9940502591634,0,37.31,0.535,0.465,Standard,0,2,0,0,domestic,1,0,1
+9940501190404,3,113.1,0.144,0.856,Standard,165,2,0,0,domestic,0,1,1
+9940559784819,3,100.17,0.461,0.539,Standard,480,4,0,1,international,0,0,0
+9940703847252,1,17.72,0.366,0.634,Standard,168,2,1,1,domestic,0,0,1
+9940552008097,0,66.8,0.509,0.491,Standard,0,1,0,1,nakhchivan,0,0,0
+9940772593012,5,76.81,0.046,0.954,Standard,350,1,0,0,domestic,1,0,0
+9940513297293,1,27.14,0.721,0.279,Business,134,1,0,1,domestic,0,1,1
+9940516902855,3,82.6,0.373,0.627,Standard,525,0,1,0,domestic,1,0,0
+9940559026049,3,95.01,0.13,0.87,Standard,237,0,0,0,nakhchivan,0,1,1
+9940513475279,2,37.68,0.373,0.627,Standard,236,1,0,0,nakhchivan,0,0,0
+9940777185168,1,50.03,0.367,0.633,Standard,197,2,0,0,international,1,0,1
+9940501584520,4,76.31,0.299,0.701,Standard,296,0,0,0,international,0,1,1
+9940551090927,3,109.59,0.251,0.749,Standard,246,2,0,0,domestic,0,0,0
+9940551494414,1,76.52,0.12,0.88,Standard,63,0,0,0,domestic,1,0,1
+9940509308155,0,43.07,0.521,0.479,Standard,0,1,0,1,domestic,0,0,1
+9940556235545,2,46.73,0.127,0.873,Standard,208,1,0,1,international,0,0,1
+9940558246527,0,69.93,0.44,0.56,Standard,0,1,0,1,nakhchivan,1,0,1
+9940511195511,0,62.18,0.715,0.285,Business,0,1,0,0,domestic,0,0,1
+9940501200099,2,59.58,0.392,0.608,Standard,146,1,0,0,international,1,0,1
+9940508639128,0,21.23,0.58,0.42,Standard,0,1,0,0,domestic,1,1,0
+9940501923496,2,66.21,0.337,0.663,Standard,252,0,0,1,nakhchivan,1,1,1
+9940552398573,3,75.15,0.616,0.384,Business,231,1,0,1,domestic,0,1,1
+9940505670505,0,42.01,0.56,0.44,Standard,0,0,0,0,domestic,0,1,1
+9940776459096,0,75.73,0.649,0.351,Business,0,0,0,1,domestic,1,0,1
+9940513059965,1,89.53,0.739,0.261,Business,59,0,0,1,nakhchivan,1,0,0
+9940705002191,0,82.8,0.22,0.78,Standard,0,2,0,1,nakhchivan,0,0,1
+9940707073841,0,100.74,0.503,0.497,Standard,0,2,0,0,nakhchivan,1,0,0
+9940554985663,1,25.86,0.675,0.325,Business,80,2,0,0,domestic,1,1,1
+9940774443879,1,76.09,0.128,0.872,Standard,164,0,0,0,domestic,0,0,0
+9940501646174,3,109.03,0.391,0.609,Standard,159,2,0,0,international,0,0,0
+9940515066876,1,101.43,0.381,0.619,Standard,106,0,0,0,domestic,1,0,1
+9940518224769,3,10.0,0.884,0.116,Business,531,1,0,1,domestic,1,0,1
+9940506640828,3,45.1,0.97,0.03,Business,579,0,0,1,domestic,1,1,1
+9940519037471,0,66.56,0.242,0.758,Standard,0,2,0,0,nakhchivan,0,0,1
+9940512135542,1,10.0,0.648,0.352,Business,59,0,0,0,nakhchivan,1,1,0
+9940701099149,5,70.36,0.353,0.647,Standard,520,2,0,0,domestic,0,0,1
+9940515933429,1,10.0,0.86,0.14,Business,195,1,0,0,international,0,0,1
+9940772607437,2,47.29,0.585,0.415,Standard,304,0,0,0,international,1,0,1
+9940706345921,1,40.47,0.557,0.443,Standard,102,2,0,0,nakhchivan,0,1,1
+9940779135136,0,41.81,0.422,0.578,Standard,0,1,0,0,international,0,0,1
+9940504034234,3,49.97,0.359,0.641,Standard,315,1,0,0,domestic,0,0,0
+9940775945441,2,10.0,0.478,0.522,Standard,344,0,0,0,nakhchivan,1,0,1
+9940707135260,1,73.73,0.711,0.289,Business,83,2,0,1,nakhchivan,1,1,1
+9940772350356,3,66.31,0.484,0.516,Standard,267,0,0,0,domestic,1,1,1
+9940519076376,1,72.08,0.691,0.309,Business,126,4,0,1,domestic,0,1,1
+9940772825113,2,93.19,0.785,0.215,Business,232,2,0,1,domestic,1,0,0
+9940558274467,0,89.62,0.846,0.154,Business,0,0,0,0,domestic,1,0,1
+9940506939875,1,59.57,0.53,0.47,Standard,82,2,0,0,domestic,1,0,1
+9940552268685,0,70.93,0.254,0.746,Standard,0,1,0,1,domestic,0,0,1
+9940507523350,3,91.29,0.922,0.078,Business,537,0,0,0,domestic,0,0,0
+9940772768267,5,27.79,0.534,0.466,Standard,675,2,0,0,domestic,1,1,1
+9940516394840,3,71.45,0.37,0.63,Standard,483,1,1,0,domestic,0,0,1
+9940519637134,1,27.3,0.262,0.738,Standard,104,2,1,1,domestic,0,0,1
+9940559578334,2,22.86,0.088,0.912,Standard,274,0,0,0,international,0,1,1
+9940558841146,1,39.51,0.608,0.392,Business,185,1,1,0,domestic,0,0,1
+9940505446571,1,57.69,0.366,0.634,Standard,131,0,0,0,international,0,1,1
+9940776035838,3,72.24,0.414,0.586,Standard,531,3,0,0,domestic,0,0,0
+9940773702446,7,32.32,0.405,0.595,Standard,700,1,0,1,domestic,0,0,0
+9940709288624,2,98.96,0.818,0.182,Business,330,1,0,0,nakhchivan,0,0,1
+9940705295095,3,65.14,0.698,0.302,Business,441,1,1,1,international,0,1,1
+9940557944634,2,50.75,0.605,0.395,Business,190,3,0,0,domestic,0,0,0
+9940554236996,0,46.65,0.773,0.227,Business,0,0,0,0,international,1,0,1
+9940557663816,3,45.99,0.481,0.519,Standard,498,0,0,0,domestic,0,1,0
+9940503019742,2,26.55,0.349,0.651,Standard,140,4,0,1,domestic,0,1,1
+9940507604159,3,25.34,0.268,0.732,Standard,219,4,0,0,domestic,0,1,1
+9940511413669,3,50.29,0.718,0.282,Business,285,1,0,0,domestic,0,0,1
+9940551943369,1,51.8,0.577,0.423,Standard,164,2,0,0,international,1,1,1
+9940504169912,3,79.61,0.387,0.613,Standard,372,0,0,0,international,0,0,1
+9940505338320,3,123.03,0.829,0.171,Business,351,0,1,0,nakhchivan,1,0,1
+9940777402683,3,70.52,0.742,0.258,Business,249,2,0,0,domestic,0,0,1
+9940514231470,3,28.0,0.603,0.397,Business,432,1,0,1,nakhchivan,1,0,1
+9940551165940,0,46.92,0.627,0.373,Business,0,0,0,0,domestic,1,0,1
+9940553928543,3,117.28,0.437,0.563,Standard,171,1,1,0,international,1,1,1
+9940704952606,2,122.71,0.628,0.372,Business,264,2,0,0,domestic,1,0,1
+9940705893478,2,63.11,0.441,0.559,Standard,114,1,0,0,nakhchivan,1,0,1
+9940516796083,4,109.64,0.364,0.636,Standard,632,0,1,0,domestic,1,1,1
+9940773228967,2,92.41,0.116,0.884,Standard,240,1,1,1,nakhchivan,0,0,1
+9940516493636,0,72.82,0.868,0.132,Business,0,1,1,1,domestic,1,0,0
+9940776684287,2,68.05,0.274,0.726,Standard,226,0,0,0,domestic,0,0,1
+9940557989835,2,93.91,0.569,0.431,Standard,176,1,1,0,domestic,0,1,0
+9940505698448,0,90.97,0.181,0.819,Standard,0,0,0,1,domestic,1,0,1
+9940708294676,2,23.62,0.342,0.658,Standard,268,0,0,1,domestic,0,1,1
+9940502994433,3,36.38,0.474,0.526,Standard,441,2,0,0,nakhchivan,1,1,1
+9940707405351,1,64.08,0.597,0.403,Standard,183,1,1,0,domestic,0,1,1
+9940501412600,1,49.43,0.585,0.415,Standard,188,1,1,0,international,0,0,1
+9940511925179,2,23.65,0.373,0.627,Standard,108,0,0,0,nakhchivan,1,1,0
+9940708782486,1,10.0,0.852,0.148,Business,177,0,0,0,nakhchivan,0,0,1
+9940775275201,1,44.47,0.688,0.312,Business,79,1,0,1,domestic,1,1,1
+9940556587611,5,36.5,0.417,0.583,Standard,685,0,1,0,domestic,1,0,1
+9940506430653,2,86.69,0.491,0.509,Standard,128,1,0,1,domestic,0,0,1
+9940517253756,7,90.69,0.311,0.689,Standard,1162,1,0,1,domestic,0,0,0
+9940773210094,0,54.93,0.35,0.65,Standard,0,0,0,0,international,0,1,1
+9940702604348,3,79.27,0.875,0.125,Business,480,0,0,1,domestic,0,0,1
+9940501382966,2,46.34,0.628,0.372,Business,146,1,0,1,nakhchivan,0,0,1
+9940518782910,2,117.96,0.256,0.744,Standard,266,0,1,0,nakhchivan,0,0,1
+9940513012312,3,74.32,0.576,0.424,Standard,582,0,0,0,domestic,1,0,1
+9940506176527,5,87.61,0.399,0.601,Standard,335,1,0,1,domestic,0,1,1
+9940775094049,3,64.95,0.828,0.172,Business,339,1,0,0,domestic,0,0,1
+9940702461209,5,88.48,0.738,0.262,Business,285,0,1,0,nakhchivan,1,0,0
+9940504725372,2,98.08,0.366,0.634,Standard,364,0,0,1,domestic,0,1,1
+9940701748817,2,19.9,0.842,0.158,Business,356,2,1,1,nakhchivan,1,0,1
+9940552590002,1,77.82,0.763,0.237,Business,142,1,0,0,domestic,1,0,1
+9940502257245,2,65.29,0.819,0.181,Business,278,1,1,0,domestic,0,1,1
+9940558419739,1,22.14,0.364,0.636,Standard,94,1,0,1,nakhchivan,1,0,1
+9940506106760,2,56.41,0.51,0.49,Standard,394,1,0,1,domestic,0,0,0
+9940519331179,1,35.71,0.724,0.276,Business,186,1,0,0,domestic,0,0,0
+9940774923869,2,86.78,0.491,0.509,Standard,192,2,0,0,nakhchivan,0,0,0
+9940702812134,1,38.4,0.623,0.377,Business,165,2,0,0,domestic,1,0,1
+9940506477276,2,88.84,0.38,0.62,Standard,222,2,0,1,international,1,0,1
+9940779366155,2,44.46,0.638,0.362,Business,266,0,1,1,nakhchivan,1,1,1
+9940555793335,1,30.83,0.613,0.387,Business,73,2,0,1,domestic,1,0,0
+9940771160748,1,29.1,0.454,0.546,Standard,111,0,0,0,domestic,1,1,0
+9940703732610,1,104.38,0.68,0.32,Business,150,1,0,0,domestic,0,0,1
+9940519324661,2,68.99,0.262,0.738,Standard,164,0,0,0,domestic,0,1,1
+9940555665141,2,51.62,0.429,0.571,Standard,144,1,1,0,international,0,0,1
+9940559567358,0,98.54,0.555,0.445,Standard,0,1,0,0,domestic,0,0,1
+9940705583437,3,120.84,0.846,0.154,Business,243,2,0,0,domestic,0,1,1
+9940511108466,3,40.91,0.721,0.279,Business,597,0,0,1,domestic,0,1,1
+9940518857463,1,100.88,0.392,0.608,Standard,182,2,2,0,domestic,0,0,0
+9940517867172,0,53.8,0.205,0.795,Standard,0,0,0,0,international,0,1,1
+9940517437232,1,66.28,0.457,0.543,Standard,130,0,0,0,domestic,0,0,1
+9940509731813,1,42.68,0.41,0.59,Standard,153,1,0,1,domestic,1,0,1
+9940502765746,3,71.76,0.404,0.596,Standard,216,0,0,0,nakhchivan,0,1,1
+9940779153119,2,82.23,0.363,0.637,Standard,310,2,0,0,nakhchivan,0,0,0
+9940503093611,2,83.09,0.877,0.123,Business,142,3,0,0,domestic,1,0,1
+9940779736390,4,35.26,0.816,0.184,Business,596,2,0,1,international,1,1,1
+9940502722878,3,105.21,0.8,0.2,Business,222,2,0,0,nakhchivan,1,1,1
+9940705952911,2,124.08,0.037,0.963,Standard,120,0,0,0,domestic,0,1,0
+9940518104095,0,82.31,0.542,0.458,Standard,0,0,0,0,domestic,1,0,0
+9940551703405,1,94.47,0.59,0.41,Standard,104,0,1,1,nakhchivan,1,0,1
+9940511600348,3,14.52,0.598,0.402,Standard,237,2,0,0,international,1,0,1
+9940558648101,0,36.7,0.744,0.256,Business,0,0,0,1,international,0,0,1
+9940551543840,2,107.05,0.128,0.872,Standard,284,1,0,0,domestic,0,0,1
+9940556524453,1,98.17,0.774,0.226,Business,97,0,0,0,international,0,0,0
+9940519443979,0,68.18,0.257,0.743,Standard,0,1,0,1,domestic,0,0,1
+9940556532630,1,49.28,0.759,0.241,Business,169,0,0,0,domestic,1,1,1
+9940775329005,0,63.92,0.617,0.383,Business,0,0,0,0,domestic,0,0,1
+9940554755282,4,76.82,0.651,0.349,Business,708,1,0,0,international,0,0,1
+9940516743471,2,93.37,0.746,0.254,Business,398,1,0,0,nakhchivan,1,0,0
+9940506146577,4,55.29,0.373,0.627,Standard,760,1,1,1,domestic,0,1,1
+9940515515902,0,14.77,0.533,0.467,Standard,0,1,0,0,domestic,0,0,1
+9940502382217,4,70.1,0.271,0.729,Standard,536,0,0,0,domestic,0,0,1
+9940506964004,1,19.07,0.474,0.526,Standard,109,2,1,0,nakhchivan,0,0,1
+9940777657929,3,109.61,0.324,0.676,Standard,453,2,0,1,nakhchivan,0,1,1
+9940507379693,4,82.41,0.301,0.699,Standard,564,4,1,1,domestic,1,1,1
+9940551675155,2,102.6,0.586,0.414,Standard,352,1,0,1,international,0,0,1
+9940777325933,1,88.12,0.611,0.389,Business,138,1,0,0,international,1,1,0
+9940777568026,2,80.48,0.519,0.481,Standard,370,1,0,0,nakhchivan,0,1,0
+9940502650733,3,30.51,0.187,0.813,Standard,390,2,0,0,domestic,1,0,1
+9940508640804,4,46.51,0.583,0.417,Standard,456,1,0,0,domestic,0,0,0
+9940515714611,0,37.86,0.102,0.898,Standard,0,0,0,1,international,1,0,1
+9940555252217,2,47.92,0.844,0.156,Business,300,0,0,1,nakhchivan,0,0,1
+9940777504620,0,60.75,0.438,0.562,Standard,0,0,0,0,nakhchivan,1,0,1
+9940515588472,1,38.48,0.158,0.842,Standard,81,3,0,1,domestic,0,1,0
+9940505902703,4,24.37,0.083,0.917,Standard,316,1,0,0,domestic,0,1,0
