phone_number,flights_per_month,total_spent,avg_ticket_price,last_flight_days,intl_ratio,business_ratio,delays,cancellations,loyalty_points,baggage_score,checkin_score,satisfaction,travel_type,extra_baggage_tendency,next_booked_flight_days,refund_requests,lounge_visits,domestic_flight_ratio,marketing_consent
+9940516013015,0,277.98,277.98,18,0.002,0.281,0,0,47824,4,3,1,Leisure,1,43,2,0,0.998,1
+9940516531435,1,908.88,454.44,256,0.735,0.919,3,0,39406,5,5,1,Business,1,27,0,3,0.265,1
+9940503666696,0,1392.42,1392.42,325,0.889,0.604,2,0,19421,2,4,1,Business,1,48,0,1,0.111,1
+9940512938931,1,1672.39,836.19,46,0.888,0.73,2,0,36443,5,3,1,Business,1,75,0,0,0.112,1
+9940502528199,3,143.81,35.95,350,0.324,0.252,1,0,33578,2,3,1,Leisure,1,9,0,0,0.676,1
+9940703012030,1,135.4,67.7,257,0.611,0.292,2,0,31098,1,2,0,Leisure,1,53,0,0,0.389,1
+9940772756669,0,213.2,213.2,210,0.746,0.187,0,0,2647,5,5,1,Leisure,3,60,0,0,0.254,1
+9940707720483,0,90.19,90.19,53,0.64,0.007,2,0,3253,3,2,1,Leisure,0,61,0,0,0.36,1
+9940551521508,1,155.97,77.98,325,0.014,0.228,1,0,35349,2,4,1,Leisure,1,63,1,0,0.986,1
+9940556664459,4,304.7,60.94,351,0.525,0.09,1,1,18996,3,3,1,Leisure,1,56,0,0,0.475,0
+9940519543640,1,446.96,223.48,190,0.515,0.153,0,0,22810,3,5,1,Leisure,1,52,0,0,0.485,1
+9940507889972,2,50.0,16.67,197,0.809,0.187,0,0,32774,5,2,1,Leisure,0,83,0,0,0.191,1
+9940554625916,4,1040.72,208.14,13,0.804,0.504,1,1,24931,2,4,1,Business,2,-7,2,0,0.196,1
+9940551534623,1,313.03,156.51,30,0.659,0.036,1,1,17798,5,4,1,Leisure,2,36,0,0,0.341,1
+9940508507087,2,1470.66,490.22,91,0.155,0.923,0,0,5073,3,4,1,Business,0,0,0,0,0.845,1
+9940551028338,4,187.22,37.44,28,0.56,0.143,1,0,49055,5,5,1,Leisure,3,78,1,0,0.44,1
+9940517131964,1,720.06,360.03,354,0.886,0.825,1,0,19539,3,3,1,Business,2,7,1,0,0.114,1
+9940507038540,2,127.21,42.4,153,0.163,0.024,2,1,39946,1,3,0,Leisure,3,67,0,0,0.837,1
+9940702727290,2,174.87,58.29,297,0.857,0.261,1,0,9131,3,3,1,Leisure,3,62,0,0,0.143,1
+9940557658832,1,71.24,35.62,123,0.083,0.148,1,0,16592,2,2,0,Leisure,1,24,0,0,0.917,1
+9940702579160,1,268.63,134.31,358,0.963,0.063,1,0,324,1,1,0,Leisure,1,34,1,0,0.037,1
+9940703030831,1,50.0,25.0,207,0.965,0.088,1,0,3026,3,5,1,Leisure,3,12,0,0,0.035,0
+9940778307893,2,130.87,43.62,156,0.984,0.003,1,1,20646,1,3,0,Leisure,0,71,0,0,0.016,0
+9940779812160,2,70.24,23.41,9,0.341,0.162,0,1,16510,3,4,1,Leisure,1,61,0,0,0.659,0
+9940703382405,1,167.87,83.94,83,0.854,0.277,0,0,5210,5,2,1,Leisure,3,86,0,0,0.146,0
+9940779292042,0,385.56,385.56,102,0.343,0.226,2,0,11249,4,1,1,Leisure,2,51,0,0,0.657,0
+9940559219565,3,1356.52,339.13,97,0.101,0.605,0,0,9268,5,5,1,Business,3,43,1,0,0.899,1
+9940777924668,2,223.87,74.62,108,0.431,0.106,1,1,38071,5,1,1,Leisure,1,82,0,0,0.569,1
+9940702260498,1,229.56,114.78,301,0.802,0.089,1,0,15384,5,5,1,Leisure,3,23,0,0,0.198,1
+9940703694777,0,1748.24,1748.24,257,0.024,0.863,1,1,16299,5,4,1,Business,2,78,0,1,0.976,0
+9940777099376,0,947.27,947.27,74,0.441,0.884,0,1,22666,4,3,1,Business,3,49,0,1,0.559,1
+9940559992974,1,277.38,138.69,180,0.603,0.215,2,0,9310,4,2,1,Leisure,2,69,0,0,0.397,0
+9940708330264,0,1462.69,1462.69,222,0.816,0.953,0,0,12040,2,1,0,Business,3,24,0,0,0.184,0
+9940514782419,2,297.48,99.16,301,0.249,0.087,1,1,10242,5,2,1,Leisure,2,40,0,0,0.751,0
+9940773117307,2,223.53,74.51,328,0.11,0.079,1,1,47632,5,2,1,Leisure,3,31,0,0,0.89,1
+9940709643030,1,245.49,122.75,137,0.203,0.217,3,0,30735,3,1,0,Leisure,0,67,0,0,0.797,0
+9940703485865,1,50.0,25.0,297,0.612,0.029,1,0,45964,5,5,1,Leisure,1,-1,1,0,0.388,1
+9940554079971,0,200.08,200.08,74,0.618,0.065,0,0,43187,5,5,1,Leisure,1,85,0,0,0.382,1
+9940779680669,1,456.4,228.2,154,0.36,0.746,0,0,12418,2,1,0,Business,3,25,2,0,0.64,1
+9940506054983,0,130.7,130.7,111,0.517,0.263,1,2,2263,4,3,1,Leisure,1,31,0,0,0.483,1
+9940503381378,2,708.98,236.33,142,0.373,0.633,3,0,22436,3,5,1,Business,1,87,1,0,0.627,1
+9940551048109,1,1146.22,573.11,65,0.091,0.976,0,0,18063,5,1,1,Business,2,2,0,0,0.909,1
+9940704869613,2,1018.78,339.59,217,0.09,0.967,2,1,30370,3,1,0,Business,3,65,0,0,0.91,1
+9940779874012,2,88.23,29.41,309,0.508,0.251,0,0,7851,5,2,1,Leisure,3,2,0,0,0.492,1
+9940554892639,0,247.01,247.01,160,0.93,0.163,1,0,9319,3,3,1,Leisure,3,83,0,0,0.07,0
+9940707295761,0,221.44,221.44,110,0.438,0.139,2,1,10333,3,3,1,Leisure,3,20,0,0,0.562,1
+9940553277312,1,316.83,158.41,100,0.522,0.268,0,0,31415,3,5,1,Leisure,2,23,0,0,0.478,1
+9940777980515,1,367.12,183.56,184,0.809,0.22,1,0,8828,4,5,1,Leisure,1,66,0,0,0.191,0
+9940707982119,1,156.48,78.24,42,0.545,0.153,1,1,21026,5,4,1,Leisure,0,14,0,0,0.455,1
+9940556474707,0,217.58,217.58,81,0.054,0.053,1,1,13063,3,1,0,Leisure,2,1,1,0,0.946,1
+9940777946643,1,157.28,78.64,114,0.376,0.053,1,1,1553,5,1,1,Leisure,1,-1,1,0,0.624,0
+9940506209402,0,103.31,103.31,218,0.022,0.071,1,0,8827,1,4,1,Leisure,3,81,0,0,0.978,0
+9940774404861,2,203.41,67.8,52,0.92,0.176,0,1,12846,1,5,1,Leisure,0,47,0,0,0.08,1
+9940507640919,0,514.31,514.31,331,0.98,0.549,1,0,40731,4,1,1,Business,3,85,1,0,0.02,1
+9940518516131,1,201.11,100.56,23,0.223,0.19,2,0,9165,4,5,1,Leisure,1,71,0,0,0.777,1
+9940778569546,3,162.17,40.54,286,0.545,0.059,1,1,29088,3,3,1,Leisure,2,28,0,0,0.455,1
+9940702917674,1,234.03,117.01,327,0.076,0.156,0,1,41140,1,1,0,Leisure,3,87,0,0,0.924,0
+9940777089332,2,1544.47,514.82,353,0.221,0.93,0,2,48352,5,4,1,Business,0,70,1,0,0.779,1
+9940701038751,3,79.41,19.85,241,0.088,0.257,3,0,24876,2,3,1,Leisure,1,13,0,0,0.912,0
+9940706147993,3,1216.62,304.15,307,0.004,0.866,1,0,1857,3,2,1,Business,2,8,0,0,0.996,1
+9940516140505,3,356.15,89.04,352,0.653,0.083,1,2,9003,2,4,1,Leisure,3,-1,0,0,0.347,1
+9940504271458,1,72.43,36.21,109,0.436,0.298,0,0,27433,2,1,0,Leisure,0,-2,0,0,0.564,1
+9940509946698,4,215.47,43.09,272,0.695,0.019,0,0,28447,5,3,1,Leisure,2,36,0,0,0.305,1
+9940518946647,2,245.44,81.81,36,0.97,0.146,0,0,48913,1,4,1,Leisure,3,34,0,0,0.03,0
+9940501347798,3,278.33,69.58,266,0.896,0.279,1,0,21811,2,2,0,Leisure,0,31,0,0,0.104,0
+9940552879520,0,1430.27,1430.27,264,0.036,0.906,0,1,21788,4,1,1,Business,1,-2,1,1,0.964,1
+9940702871982,3,320.44,80.11,174,0.409,0.174,1,0,21376,4,5,1,Leisure,1,52,1,0,0.591,1
+9940779078029,4,213.59,42.72,52,0.936,0.08,1,0,13873,1,1,0,Leisure,0,-2,1,0,0.064,1
+9940555670231,0,100.27,100.27,226,0.962,0.22,1,0,10071,4,2,1,Leisure,1,49,0,0,0.038,1
+9940777559871,0,164.2,164.2,37,0.724,0.289,0,0,46789,4,1,1,Leisure,1,4,0,0,0.276,1
+9940778289465,0,344.34,344.34,35,0.253,0.14,3,1,31957,2,2,0,Leisure,1,49,1,0,0.747,1
+9940777908577,0,408.07,408.07,205,0.431,0.873,1,0,43014,4,1,1,Business,2,21,1,1,0.569,1
+9940551801377,1,251.89,125.94,242,0.282,0.01,2,0,41014,4,3,1,Leisure,2,86,0,0,0.718,0
+9940512263014,4,922.15,184.43,143,0.254,0.625,2,1,43817,3,1,0,Business,1,7,1,0,0.746,0
+9940774557111,2,1024.48,341.49,234,0.259,0.536,2,0,24252,3,1,0,Business,1,71,0,0,0.741,0
+9940514045403,4,292.94,58.59,240,0.689,0.255,1,0,14403,4,5,1,Leisure,3,49,0,0,0.311,1
+9940557723681,4,196.83,39.37,179,0.704,0.026,2,0,7438,2,1,0,Leisure,1,41,0,0,0.296,1
+9940502406119,4,189.86,37.97,216,0.57,0.191,1,0,41510,1,2,0,Leisure,3,73,0,0,0.43,1
+9940704343888,2,381.59,127.2,239,0.941,0.022,0,0,13081,3,5,1,Leisure,3,11,1,0,0.059,1
+9940703129169,4,397.24,79.45,238,0.761,0.02,0,0,42297,1,3,0,Leisure,2,76,0,0,0.239,1
+9940502699527,1,896.66,448.33,294,0.42,0.544,1,2,15696,2,3,1,Business,1,74,0,0,0.58,0
+9940512555234,3,1639.48,409.87,227,0.823,0.716,0,1,7128,3,4,1,Business,3,77,1,2,0.177,1
+9940552759462,3,142.4,35.6,152,0.242,0.161,2,0,44157,1,3,0,Leisure,2,-2,0,0,0.758,1
+9940556079358,0,213.66,213.66,74,0.415,0.224,0,0,17646,5,5,1,Leisure,1,46,0,0,0.585,1
+9940774690438,1,976.64,488.32,119,0.053,0.794,1,0,31191,2,5,1,Business,2,28,0,0,0.947,1
+9940514917593,1,310.08,155.04,171,0.915,0.002,0,0,20389,2,3,1,Leisure,2,17,0,0,0.085,1
+9940775314753,2,1869.16,623.05,107,0.276,0.634,0,0,46330,5,5,1,Business,0,24,0,1,0.724,1
+9940557669539,2,1126.29,375.43,3,0.103,0.917,2,0,9479,4,1,1,Business,0,47,0,1,0.897,0
+9940778756328,2,1258.24,419.41,319,0.773,0.573,1,1,16097,2,4,1,Business,1,-4,1,0,0.227,1
+9940515737919,2,1368.89,456.3,258,0.945,0.833,0,1,38783,2,3,1,Business,2,54,1,0,0.055,1
+9940506780271,1,331.24,165.62,352,0.839,0.292,2,2,43645,5,3,1,Leisure,0,26,1,0,0.161,1
+9940507647025,2,193.56,64.52,323,0.323,0.085,0,0,29097,2,5,1,Leisure,0,63,2,0,0.677,1
+9940517213616,0,2080.63,2080.63,294,0.998,0.621,0,0,39583,1,2,0,Business,0,13,2,1,0.002,0
+9940772208365,0,166.18,166.18,347,0.276,0.253,1,0,30768,3,3,1,Leisure,0,62,0,0,0.724,1
+9940509846883,2,601.44,200.48,253,0.23,0.752,1,0,47444,3,1,0,Business,3,54,1,1,0.77,0
+9940512483297,4,1020.18,204.04,357,0.201,0.994,1,1,48026,4,5,1,Business,2,11,2,0,0.799,0
+9940504706590,2,192.89,64.3,307,0.015,0.106,2,0,12088,2,1,0,Leisure,2,21,0,0,0.985,0
+9940776873421,1,201.6,100.8,201,0.581,0.211,0,0,17325,5,1,1,Leisure,2,18,1,0,0.419,1
+9940704630189,1,50.0,25.0,279,0.735,0.056,0,1,47358,3,2,1,Leisure,1,82,1,0,0.265,0
+9940703188180,1,241.04,120.52,197,0.608,0.2,1,0,14376,3,3,1,Leisure,1,56,0,0,0.392,1
+9940709310121,1,282.74,141.37,110,0.533,0.016,1,1,32972,4,2,1,Leisure,0,64,1,0,0.467,1
+9940701643767,2,241.97,80.66,46,0.641,0.201,2,1,49762,4,3,1,Leisure,1,1,0,0,0.359,1
+9940703212880,1,871.24,435.62,97,0.871,0.954,0,0,36726,2,5,1,Business,3,5,0,0,0.129,1
+9940509936975,0,110.89,110.89,289,0.309,0.211,3,0,32616,1,1,0,Leisure,3,89,0,0,0.691,1
+9940777568336,2,1257.2,419.07,318,0.476,0.936,1,0,9294,1,5,1,Business,3,68,1,1,0.524,0
+9940701782787,1,1628.45,814.22,364,0.903,0.624,1,1,10707,3,4,1,Business,2,70,1,0,0.097,0
+9940707791157,1,208.41,104.21,313,0.271,0.174,1,0,10802,1,4,1,Leisure,1,83,1,0,0.729,1
+9940519725588,2,1095.37,365.12,41,0.047,0.669,0,0,3872,3,3,1,Business,3,74,0,1,0.953,1
+9940771880091,3,217.45,54.36,104,0.333,0.245,1,1,49716,2,4,1,Leisure,2,-3,0,0,0.667,1
+9940514726466,4,150.68,30.14,232,0.664,0.015,0,0,41710,2,2,0,Leisure,2,22,0,0,0.336,1
+9940505214082,1,349.71,174.86,100,0.063,0.048,0,0,39199,4,3,1,Leisure,1,32,0,0,0.937,0
+9940772179113,0,188.43,188.43,88,0.196,0.047,3,0,38623,4,1,1,Leisure,3,7,0,0,0.804,1
+9940512805062,1,62.62,31.31,352,0.431,0.047,4,0,44452,3,1,0,Leisure,1,79,0,0,0.569,0
+9940502563790,1,1426.05,713.02,293,0.375,0.54,1,0,35418,1,3,0,Business,2,83,0,1,0.625,1
+9940702668377,5,264.51,44.08,210,0.922,0.276,0,0,13109,5,5,1,Leisure,2,8,0,0,0.078,1
+9940514631759,1,223.76,111.88,40,0.53,0.105,2,0,11701,5,1,1,Leisure,1,67,1,0,0.47,1
+9940775174452,0,362.16,362.16,276,0.888,0.034,1,1,24753,2,1,0,Leisure,1,71,0,0,0.112,0
+9940553141861,2,189.57,63.19,209,0.4,0.214,1,2,9863,4,3,1,Leisure,1,-5,0,0,0.6,0
+9940503604867,0,1094.35,1094.35,15,0.583,0.602,0,0,26478,5,4,1,Business,0,5,1,1,0.417,1
+9940772730130,3,102.43,25.61,263,0.565,0.062,3,0,36585,3,5,1,Leisure,0,84,0,0,0.435,1
+9940558164543,3,129.62,32.4,186,0.161,0.279,1,0,13319,5,1,1,Leisure,2,17,0,0,0.839,0
+9940512905787,2,1129.31,376.44,226,0.015,0.587,0,0,10935,2,5,1,Business,3,70,0,0,0.985,1
+9940709168443,3,269.31,67.33,147,0.269,0.178,0,1,7226,4,4,1,Leisure,0,56,0,0,0.731,1
+9940555849698,1,1281.57,640.78,191,0.052,0.911,0,0,27492,3,4,1,Business,0,45,0,1,0.948,1
+9940508224484,2,190.34,63.45,97,0.746,0.031,3,0,9297,4,4,1,Leisure,1,-5,1,0,0.254,1
+9940706727549,1,1412.95,706.48,122,0.845,0.733,1,1,45788,2,5,1,Business,3,48,0,1,0.155,1
+9940553394277,1,1385.88,692.94,117,0.341,0.768,0,0,15940,1,2,0,Business,3,69,0,0,0.659,0
+9940706412259,1,123.57,61.78,69,0.175,0.151,1,0,39644,1,5,1,Leisure,1,19,0,0,0.825,0
+9940773467209,1,1031.83,515.91,311,0.15,0.846,2,2,21099,4,4,1,Business,2,58,0,1,0.85,1
+9940702067044,1,84.74,42.37,109,0.509,0.16,2,0,42375,5,4,1,Leisure,3,32,1,0,0.491,0
+9940703292554,3,196.03,49.01,8,0.443,0.171,4,1,936,2,4,1,Leisure,0,84,0,0,0.557,1
+9940513480764,0,197.18,197.18,157,0.944,0.025,1,0,11138,1,1,0,Leisure,0,41,1,0,0.056,1
+9940512215342,0,1568.03,1568.03,255,0.908,0.739,0,0,23854,2,3,1,Business,1,-7,0,1,0.092,1
+9940551212484,2,255.94,85.31,265,0.949,0.137,0,0,26947,5,4,1,Leisure,3,8,0,0,0.051,1
+9940779494184,2,380.92,126.97,186,0.653,0.271,0,0,26439,2,3,1,Leisure,0,11,0,0,0.347,1
+9940555620798,0,50.0,50.0,5,0.849,0.282,1,0,34396,3,5,1,Leisure,0,27,0,0,0.151,1
+9940514618429,2,162.9,54.3,137,0.807,0.17,0,0,23760,3,1,0,Leisure,3,33,0,0,0.193,1
+9940709369569,2,108.69,36.23,242,0.298,0.172,4,0,38850,5,5,1,Leisure,3,42,0,0,0.702,1
+9940773022205,3,231.17,57.79,326,0.616,0.16,1,0,29624,2,3,1,Leisure,3,62,0,0,0.384,1
+9940774625835,1,270.79,135.4,237,0.506,0.087,0,0,45324,5,3,1,Leisure,2,63,0,0,0.494,1
+9940518620038,0,78.67,78.67,277,0.569,0.137,0,1,4480,5,4,1,Leisure,2,40,0,0,0.431,0
+9940706688286,3,231.82,57.95,328,0.439,0.171,1,0,34694,1,5,1,Leisure,0,46,0,0,0.561,0
+9940554592757,1,286.54,143.27,221,0.249,0.26,1,0,44072,4,1,1,Leisure,0,3,0,0,0.751,1
+9940553302449,2,1508.65,502.88,192,0.795,0.664,3,0,3319,1,4,1,Business,2,70,0,0,0.205,0
+9940511316051,1,166.23,83.12,153,0.154,0.063,0,0,11686,4,2,1,Leisure,2,-3,0,0,0.846,0
+9940501765472,0,267.6,267.6,129,0.27,0.045,1,0,11945,1,4,1,Leisure,3,87,0,0,0.73,0
+9940512457473,1,174.5,87.25,333,0.816,0.095,0,0,21880,4,3,1,Leisure,3,26,0,0,0.184,1
+9940558079574,3,2092.94,523.23,44,0.898,0.886,0,1,25759,1,1,0,Business,2,36,0,0,0.102,1
+9940776753252,2,235.26,78.42,342,0.935,0.295,1,0,42820,2,4,1,Leisure,2,8,1,0,0.065,0
+9940774901210,0,550.45,550.45,239,0.954,0.771,0,0,19182,4,4,1,Business,1,23,0,0,0.046,1
+9940508046146,3,74.21,18.55,268,0.145,0.015,0,0,35783,3,2,1,Leisure,0,10,1,0,0.855,1
+9940702447030,0,201.72,201.72,242,0.54,0.081,3,0,41952,1,1,0,Leisure,1,25,0,0,0.46,1
+9940502898409,2,1922.5,640.83,155,0.179,0.981,1,2,36103,4,5,1,Business,2,21,0,0,0.821,1
+9940704534563,1,1158.0,579.0,289,0.486,0.88,1,0,45906,5,2,1,Business,2,63,0,1,0.514,1
+9940519256559,3,165.2,41.3,358,0.738,0.203,1,0,40026,3,5,1,Leisure,1,49,1,0,0.262,1
+9940556528089,1,192.39,96.2,118,0.975,0.236,1,0,18609,1,2,0,Leisure,1,65,0,0,0.025,1
+9940708658973,3,80.56,20.14,17,0.969,0.185,2,0,48350,3,3,1,Leisure,3,69,2,0,0.031,1
+9940553233456,0,1105.02,1105.02,149,0.578,0.872,1,1,47284,1,5,1,Business,1,77,1,1,0.422,1
+9940778635425,1,1202.2,601.1,310,0.392,0.675,1,0,2056,1,4,1,Business,3,13,1,0,0.608,1
+9940551652317,3,140.02,35.0,44,0.359,0.203,1,0,48207,1,4,1,Leisure,1,27,1,0,0.641,1
+9940773048950,3,174.33,43.58,109,0.547,0.295,3,0,49869,3,2,1,Leisure,1,34,0,0,0.453,1
+9940705707228,1,264.46,132.23,296,0.117,0.167,0,0,42405,1,1,0,Leisure,2,34,0,0,0.883,1
+9940511454823,1,161.23,80.62,178,0.377,0.071,2,0,46745,3,3,1,Leisure,0,63,0,0,0.623,1
+9940708724356,0,1105.89,1105.89,194,0.134,0.818,0,0,41590,2,2,0,Business,1,-4,0,0,0.866,0
+9940558806810,3,192.03,48.01,32,0.062,0.165,0,0,7089,1,3,0,Leisure,3,76,1,0,0.938,1
+9940555873199,2,301.85,100.62,298,0.961,0.242,2,0,1543,4,3,1,Leisure,3,47,0,0,0.039,1
+9940503752201,4,448.6,89.72,170,0.318,0.888,1,0,14739,1,2,0,Business,3,13,0,0,0.682,1
+9940501890675,1,703.49,351.75,200,0.473,0.916,1,0,1824,1,1,0,Business,3,25,0,0,0.527,0
+9940556570246,1,131.92,65.96,84,0.696,0.236,2,0,32949,3,5,1,Leisure,1,74,0,0,0.304,0
+9940505839042,3,248.5,62.13,7,0.51,0.19,0,1,43122,3,1,0,Leisure,3,50,1,0,0.49,1
+9940777839701,3,147.54,36.89,115,0.899,0.23,0,0,44023,1,3,0,Leisure,0,35,0,0,0.101,0
+9940776422812,2,50.0,16.67,66,0.91,0.246,0,0,4831,3,3,1,Leisure,0,80,1,0,0.09,1
+9940702154639,1,273.55,136.78,207,0.278,0.256,1,0,27109,3,3,1,Leisure,2,55,0,0,0.722,0
+9940702095883,0,138.78,138.78,110,0.428,0.167,0,0,26485,2,1,0,Leisure,0,7,0,0,0.572,1
+9940558027544,0,1839.75,1839.75,354,0.2,0.628,1,0,25649,2,2,0,Business,1,38,0,1,0.8,1
+9940502431215,1,1119.0,559.5,99,0.931,0.946,1,0,45015,5,3,1,Business,0,88,0,1,0.069,0
+9940519446602,2,1289.02,429.67,83,0.06,0.819,1,0,5983,1,5,1,Business,2,65,0,0,0.94,1
+9940551953526,2,141.03,47.01,106,0.806,0.003,0,0,3550,5,5,1,Leisure,3,56,0,0,0.194,1
+9940777555373,1,1754.73,877.36,125,0.831,0.563,0,0,36193,4,2,1,Business,0,62,0,1,0.169,0
+9940519777077,1,249.87,124.93,274,0.879,0.231,1,1,30325,1,4,1,Leisure,0,35,1,0,0.121,1
+9940554971004,1,835.14,417.57,88,0.65,0.794,2,0,24966,5,1,1,Business,2,43,1,1,0.35,1
+9940511510427,2,189.61,63.2,279,0.516,0.205,0,0,9046,2,3,1,Leisure,3,0,1,0,0.484,1
+9940508890102,1,1147.33,573.66,184,0.604,0.844,1,0,5215,2,1,0,Business,3,85,2,1,0.396,1
+9940502685762,3,267.75,66.94,303,0.191,0.168,1,1,31409,3,3,1,Leisure,3,8,2,0,0.809,0
+9940515747118,1,222.62,111.31,98,0.176,0.07,1,0,45615,2,5,1,Leisure,2,80,0,0,0.824,1
+9940509860822,1,50.0,25.0,162,0.792,0.279,1,1,47497,3,1,0,Leisure,0,81,1,0,0.208,1
+9940507702937,1,258.41,129.2,70,0.545,0.152,1,0,11869,3,2,1,Leisure,3,25,0,0,0.455,1
+9940511416849,2,160.48,53.49,155,0.932,0.054,1,0,29095,3,3,1,Leisure,3,87,0,0,0.068,1
+9940518384552,1,248.96,124.48,238,0.268,0.124,2,0,26635,1,4,1,Leisure,2,4,0,0,0.732,1
+9940552451176,1,1903.47,951.74,202,0.283,0.751,2,0,47502,5,4,1,Business,3,2,0,0,0.717,1
+9940507744175,0,293.77,293.77,64,0.51,0.173,0,1,41702,3,5,1,Leisure,2,7,0,0,0.49,1
+9940516588597,1,115.95,57.98,248,0.079,0.168,0,0,6221,4,4,1,Leisure,2,79,0,0,0.921,1
+9940553590693,2,243.1,81.03,206,0.743,0.012,0,0,33743,5,2,1,Leisure,3,18,0,0,0.257,0
+9940774812484,1,1421.01,710.5,200,0.167,0.561,0,1,40801,4,4,1,Business,3,89,1,0,0.833,0
+9940702060594,1,1764.79,882.39,20,0.562,0.585,0,0,11730,4,4,1,Business,3,56,1,0,0.438,0
+9940779881056,0,238.62,238.62,142,0.099,0.051,0,0,17390,5,3,1,Leisure,0,19,0,0,0.901,0
+9940513145046,3,208.82,52.21,262,0.409,0.294,0,0,49980,2,3,1,Leisure,3,11,1,0,0.591,1
+9940553778104,2,78.02,26.01,144,0.559,0.008,2,0,18594,4,3,1,Leisure,1,65,0,0,0.441,0
+9940555525873,1,332.54,166.27,1,0.53,0.079,2,2,4643,2,1,0,Leisure,3,47,0,0,0.47,1
+9940777051423,2,309.55,103.18,100,0.975,0.011,2,1,48702,1,1,0,Leisure,3,6,0,0,0.025,1
+9940775547491,1,161.74,80.87,248,0.67,0.077,2,0,40271,1,2,0,Leisure,0,65,0,0,0.33,1
+9940775546251,1,50.0,25.0,77,0.533,0.093,0,0,2987,4,4,1,Leisure,3,78,1,0,0.467,0
+9940706243798,0,300.67,300.67,53,0.653,0.144,0,0,23207,4,1,1,Leisure,0,13,1,0,0.347,0
+9940558719267,0,50.0,50.0,270,0.74,0.259,1,0,37753,4,3,1,Leisure,3,44,1,0,0.26,1
+9940554555916,0,253.21,253.21,256,0.955,0.09,4,0,3608,2,2,0,Leisure,1,22,0,0,0.045,1
+9940778489172,1,127.14,63.57,216,0.147,0.061,3,0,22028,5,4,1,Leisure,2,15,0,0,0.853,1
+9940518082021,2,248.02,82.67,30,0.714,0.061,1,0,12131,5,5,1,Leisure,3,-3,0,0,0.286,0
+9940519649056,0,99.27,99.27,119,0.013,0.025,0,0,6381,1,5,1,Leisure,0,88,0,0,0.987,1
+9940779218382,1,200.56,100.28,117,0.006,0.045,1,0,4166,4,2,1,Leisure,3,4,0,0,0.994,1
+9940518183620,2,50.0,16.67,143,0.714,0.089,0,0,28032,5,4,1,Leisure,3,27,1,0,0.286,0
+9940513220525,3,1034.45,258.61,259,0.554,0.577,1,0,10348,2,1,0,Business,3,29,0,0,0.446,1
+9940557968676,3,199.56,49.89,332,0.8,0.023,3,0,36237,4,2,1,Leisure,3,70,1,0,0.2,0
+9940517628708,1,482.08,241.04,226,0.378,0.529,1,1,44235,2,5,1,Business,3,19,0,1,0.622,1
+9940773605513,2,152.17,50.72,47,0.153,0.023,0,0,25477,5,3,1,Leisure,1,81,0,0,0.847,1
+9940777101745,1,228.3,114.15,106,0.643,0.221,0,0,14623,1,5,1,Leisure,1,13,3,0,0.357,1
+9940513276723,2,558.43,186.14,33,0.521,0.904,2,0,10069,4,4,1,Business,2,69,2,0,0.479,1
+9940555707813,3,245.36,61.34,167,0.298,0.166,1,0,30540,3,3,1,Leisure,0,24,0,0,0.702,1
+9940778170746,1,239.11,119.56,82,0.466,0.0,2,0,35314,5,2,1,Leisure,3,6,0,0,0.534,0
+9940702696771,2,287.96,95.99,122,0.548,0.002,1,0,9977,5,2,1,Leisure,2,3,1,0,0.452,1
+9940514032575,1,82.73,41.37,162,0.206,0.101,2,0,17180,4,1,1,Leisure,3,54,0,0,0.794,1
+9940558157089,5,548.68,91.45,5,0.734,0.68,0,1,12247,4,5,1,Business,2,63,0,0,0.266,0
+9940705084124,1,847.6,423.8,217,0.607,0.705,2,0,39364,2,2,0,Business,0,54,1,0,0.393,1
+9940709645635,3,1103.85,275.96,205,0.066,0.609,0,0,17637,3,1,0,Business,1,50,0,0,0.934,0
+9940501071644,2,398.27,132.76,182,0.501,0.204,1,1,31609,4,4,1,Leisure,0,44,0,0,0.499,0
+9940517496526,3,1125.35,281.34,361,0.27,0.596,2,1,47392,3,4,1,Business,1,18,1,2,0.73,1
+9940778327783,3,138.51,34.63,149,0.889,0.282,1,0,13331,5,5,1,Leisure,2,68,1,0,0.111,1
+9940519260739,3,50.0,12.5,187,0.451,0.168,0,3,10571,4,1,1,Leisure,0,6,0,0,0.549,0
+9940512410788,4,419.62,83.92,193,0.144,0.082,2,1,18083,3,4,1,Leisure,2,8,0,0,0.856,1
+9940519857666,3,231.76,57.94,136,0.666,0.212,1,0,32853,5,5,1,Leisure,1,-3,0,0,0.334,0
+9940504530503,2,1777.22,592.41,340,0.264,0.508,0,0,19410,1,1,0,Business,3,55,0,0,0.736,1
+9940504168455,1,1441.43,720.71,181,0.959,0.737,1,0,18615,2,4,1,Business,3,58,0,0,0.041,1
+9940514199879,0,1644.16,1644.16,348,0.035,0.784,0,0,42912,1,3,0,Business,1,74,0,0,0.965,0
+9940776744011,4,1293.91,258.78,261,0.131,0.836,1,1,7130,4,5,1,Business,0,13,0,0,0.869,1
+9940506933640,2,95.38,31.79,343,0.993,0.14,0,0,29788,5,1,1,Leisure,0,48,0,0,0.007,0
+9940515265394,2,87.09,29.03,36,0.948,0.129,1,1,27726,5,5,1,Leisure,2,34,2,0,0.052,0
+9940501639326,2,175.93,58.64,225,0.061,0.295,0,0,20947,4,3,1,Leisure,1,87,1,0,0.939,0
